Time Bucket,1-Mains_A,2-Mains_B,3-Mains_C,4-Air Conditioner-A/C 5 Parque lado Cochez,5-Air Conditioner-A/C Gimnasio lado Cine,8-Air Conditioner-A/C 6 Parque lado cine,9-Air Conditioner-A/C consola gym lado cine,13-Air Conditioner-A/C Cine máquina,15-Air Conditioner-A/C consola cine,17-Air Conditioner-A/C Consola cine,19-Hot Tub/Spa-Bano turco
2023-03-09,28.703046049690244,27.396862933332653,10.271208411225214,0.6942117673518922,45.271019463441625,11.56410148393419,2.682659668339358,9.123827506910958,0.436476802359687,0.0,0.018615388490623896
2023-03-10,32.000918158130645,32.663495213991794,10.330496412473254,0.6948160968181822,53.13983088155958,10.281356690297658,2.6844503169009424,10.709772975847454,0.521120025551319,0.0,0.019075907403098214
2023-03-11,40.504944210908675,37.26444095853806,7.29870443693373,0.6934292912069956,69.36172181800416,11.967920765442315,2.6580919405253725,2.2301113351355655,0.0,0.0038116685655381947,0.017672450548542874
2023-03-12,42.840790807543854,40.6219585169983,17.12192815302001,0.6965410979541143,63.745482117186654,18.285468795824052,2.5835582639575008,13.442582520292069,1.1224312457590633,2.6266664855278865,0.017798000067869822
2023-03-13,45.432678580176045,45.009588792249886,10.044761402355832,0.6903231760517756,77.76626025860679,12.312817247623865,2.6667095614091547,7.671691923120287,0.29840317323499255,0.0,0.010529535693062678
2023-03-14,44.915711186455624,45.09981955382454,11.28133873213768,3.0438388247431645,74.15366506600698,13.14980976665497,2.854714043426778,9.537732168306775,0.7314972878657447,0.0,0.0
2023-03-15,33.709309093509255,30.437248891306982,9.538556204333837,0.6277057918522093,53.97458205361684,13.744659006504483,2.529530405986309,5.130398147672017,0.15607865922583475,0.0,0.0
2023-03-16,28.5277984049352,23.805753619615768,7.063715251345104,0.6636745989338557,45.415644204906876,11.447061493526036,2.6916645762851497,2.132141922331917,0.0,0.0,0.0
2023-03-17,34.28335634697385,31.253146312423283,7.4321275779883065,0.6946032784435484,57.67981659444596,10.641996882295608,2.9120704572603437,3.0296417601331065,0.03720059096362855,0.0,0.6654118311256834
2023-03-18,36.80347486239539,38.71674483807458,2.5096694690174526,0.6897056427902647,70.76424782770367,0.641631784327825,2.8791764004532503,2.239159919870165,0.0,0.0,1.5197972763125105
2023-03-19,36.01385763600031,45.648210148362054,8.992477419100865,0.692974060561922,69.38456538049061,0.6378066677443187,2.9077592200628914,17.453996084986795,0.8685734412958888,0.0,0.018408143599298262
2023-03-20,40.42099552467134,35.58227179422591,6.852552900906669,0.6914413706964917,68.88226557979159,11.651091015171474,3.8534212403501398,2.2124052203920153,0.0,0.0,0.017216309988498688
2023-03-21,37.75099094023599,35.19940532822079,8.214635496887633,0.6936401605770323,63.87603237044017,11.689277495118244,2.8406361543223593,3.041453582011328,0.038435651400883994,0.0,1.1954167302536964
2023-03-22,37.387617255984416,34.06399639388191,8.35801773364703,0.6972997429784138,61.35276880658891,11.645826007927788,2.846367253056367,4.591447045379215,0.17465370256768328,0.0,0.01798147961033715
2023-03-23,34.6235996505822,33.6660484178204,10.321131449375152,0.6961359156237708,57.266427350014574,11.506867685838273,2.8299826419242224,4.000646857011583,0.08731442098352644,0.38813193481445313,4.601459590100181
2023-03-24,44.10105131881078,52.666980430950595,23.355953027571573,0.7006883473671807,70.04248372929042,14.77361605249299,2.8805503153093657,30.24075478615655,1.2117740397577812,2.84970332189348,0.09405588911188971
2023-03-25,42.21836530959659,43.24596683674284,9.495982181578743,0.6967382222392823,73.9548660910034,10.392252405952878,2.858078698644373,8.609261380678813,0.2817425475470225,0.0,0.019102452144887715
2023-03-26,43.77606908061133,47.279626042264304,16.343791470300886,0.6952335397264693,72.22576987851036,12.457292283089956,2.7841729492269622,17.811011949696013,0.5452145344948771,2.669728594801161,0.01807838681856791
2023-03-27,40.07774980343288,36.47045194062551,7.316216530117459,0.6922741834031211,67.79711281537374,11.782260137854681,2.8084822442939545,2.262013995596568,0.004359802074432374,0.0,0.03466178330739339
2023-03-28,40.229856252006954,40.39968063798693,12.871988490390777,0.6919158842102688,65.98984462932586,11.621780791755251,2.823429942794641,11.930597525363495,0.46186730548434785,2.688830763888889,0.017498614427778454
2023-03-29,36.96171663496442,37.265196264739565,12.76713700574345,0.6946765895525615,60.259348728769105,11.609206733340157,2.8141078513977265,9.09663982626809,0.3319424017132653,1.8878415682644314,3.30270496635649
2023-03-30,33.10801259098053,28.8023333902359,10.169938299962151,0.6956541097535027,51.895889917967054,11.343422474219002,3.0594560317762687,2.754079332646264,0.02646133310953776,2.7310322058275007,3.2570831169756254
2023-03-31,45.850943786654994,48.56500746342765,14.694026808464264,0.7009180582592223,78.77936621506586,12.444097242839602,3.3275253741568993,17.33099643006219,0.719671325905588,0.0,0.7406644654014376
2023-04-01,43.99471717490726,47.938143204127414,19.695539489042492,0.7078318955304889,70.21105976363712,11.658565344820023,2.7840219390638663,22.008607771371203,0.8048351811785168,5.370498786400688,1.0145149262576634
2023-04-02,40.93398143417994,37.068415132641256,7.216649046987958,0.7069917624192769,70.32059796268888,11.653765805501937,2.6913600525840127,2.217115090213352,0.0,0.0,0.01683422640297148
2023-04-03,52.998887672320464,49.2465890671179,7.053760693309571,0.6993245007514953,94.72261891415913,11.612769835118186,3.2972354887710673,2.47596191212972,0.014983616342014736,0.0,0.013350699315071107
2023-04-04,44.11285795206282,40.018135337621906,7.683586720550325,0.6993029031997258,75.63811742969088,10.438152932537927,2.7376693533452348,2.1903527239206104,0.0,2.2022374448649087,0.01988289063533148
2023-04-05,43.24266617507087,42.71206751499811,10.006645165777208,0.6996238884332444,74.73145474739076,11.623227375400333,2.7454180347641306,8.124658927285937,0.3182038986049758,0.002387110053168403,0.0400146220530404
2023-04-06,47.98290660199484,39.113299901913535,16.042393119482465,0.7017420877917607,70.7898246770562,22.178004196098115,2.729441995062563,3.267661318058438,0.04849873560322655,4.228516126030816,2.6159726701278156
2023-04-07,51.98083490218903,44.40254011462742,22.359223151897854,0.7105328401348326,73.15068659836665,33.365848877489306,2.7716383378431524,13.01068663500044,0.5255271623463101,0.0,0.24158877076307933
2023-04-08,37.22624253961563,42.49088765833961,14.776762969726986,0.7025790754720899,63.30938827399784,10.177925241847571,2.792613875700368,19.825065324984656,0.9497951334971851,0.0,0.016318035479121737
2023-04-09,37.8541879521749,39.81315135741683,12.79118146998078,0.7077595634681274,63.67975210738014,11.658325504572558,2.5914135924507997,13.878470356168929,0.44761799744738473,0.0,0.01733972611959329
2023-04-10,39.21649631989609,36.51516869643399,7.949871830292904,0.699308543645711,67.28731362973807,11.088615769365733,2.7439333121756238,3.7487051446118103,0.07055449141184489,0.0,0.5971424564941504
2023-04-11,42.054241813151044,38.39504312145021,7.184961972560883,0.7001373502831989,72.62947082205879,11.63394516861492,2.7209138927970993,2.187382950873905,0.0,0.007857845798068577,0.014453135827382408
2023-04-12,41.86518702120464,37.915322696475975,7.624606031641432,0.6978196610842811,71.44775768249933,10.067089287380641,2.718932402469317,2.181419065640767,0.0,2.2065172753567164,0.4525732735466957
2023-04-13,45.72233220015633,43.92518622402403,12.482075591954127,0.702097173423767,75.9259742477078,11.88752174495273,2.7337740764379506,7.044703131548562,0.28237515542030334,3.583503077460395,2.2513114248506234
2023-04-14,48.62298245979098,41.532547257974414,14.415569157670337,0.7038467406611973,75.21168623762343,23.227923553205066,2.7335640090160895,5.671558482778337,0.2028095925447676,0.0,0.014609325781133442
2023-04-15,45.290367968682176,53.0499143777148,20.8832161654377,0.7067496167665055,74.65333966140746,12.582476818263794,2.7748788955248727,26.93363220807182,1.1518309776027997,2.440774125450982,0.867554487229718
2023-04-16,39.498683541088106,45.6217238620313,19.784258788646063,0.7064713021447925,64.18904025952233,11.691540472200181,2.549414949565993,10.761871506101821,0.3482246775203281,2.8099456560262044,14.377634341603915
2023-04-17,44.52589926456027,44.16951238330205,10.787697017441857,0.7030175512006549,76.60601910722097,12.451070807020399,2.746625725137127,8.937649387789833,0.2774927042622036,0.0,0.015042338890499541
2023-04-18,42.65998166982651,38.97952396509383,7.58252183511628,0.7003492301644221,73.41847099946764,12.044701191086238,2.7313831059606875,2.615137881620195,0.0219092575067944,0.0,0.014681078686979083
2023-04-19,42.637098644748264,41.67497502269533,9.122586157344182,0.6943067384089365,73.58574373398676,11.965249913641612,2.761315464654499,5.981899462731679,0.15432136214229794,0.0,0.01631544883145226
2023-04-20,38.28591536539714,36.35631723855124,8.806173708101907,0.693003038526641,64.62645406669616,11.932579367635515,2.735308706509007,5.337174694665272,0.25332356456809574,0.0,0.017507362049155758
2023-04-21,42.114604787890116,37.85324026755862,11.095872560419505,0.6910988506041631,67.50038822601319,14.38782214050399,2.7615196690633557,5.046893614593082,0.2991394269249174,2.6367429959784614,0.016410062175591787
2023-04-22,43.80646295995289,46.47736989934073,12.63922115896119,0.6933551690975825,75.17890896389008,12.369755196285247,2.7806272916645476,13.551863447888692,0.6864646701492203,0.0,0.017354551505512662
2023-04-23,46.086895611002184,50.59813907339732,19.6924656661627,0.6935562284994126,74.05046591236113,18.43277192196422,2.5863273757820657,21.644602219335773,1.0752407476764254,0.0,0.017247286535369024
2023-04-24,41.64619686407301,54.13506036383522,11.704734352089563,0.6853934139066273,80.39422940839557,1.0488877941491868,2.7685079906842445,17.310695419040254,0.750386100194719,0.359965143500434,5.015741325916978
2023-04-25,46.779791544664164,44.59000673089345,11.651562200082143,0.6913146621868346,77.72454495500352,16.2541390292973,2.7627675972236516,6.7205022169939665,0.4415284846417109,0.1013398838297526,0.016882254302236766
2023-04-26,41.28160450735728,38.177063127197684,7.685547449891832,0.694053376508289,70.58017302627987,12.303178502149583,2.7623764718106063,2.5639569610892403,0.019719655498663585,0.0,0.01825311001777649
2023-04-27,42.60908742211235,43.399581466774414,8.822506246708766,0.6893667203903198,75.10297200248293,9.965224119318856,2.783868107227219,7.457825025906035,0.342793063691722,0.0,0.01687408543109894
2023-04-28,36.943368496070434,35.54529010105133,9.053241257919735,0.693218572567304,62.30525038053724,12.153178390250737,1.642474571413729,6.145749469877879,0.5637086400938034,0.0,0.01869854894849989
2023-04-29,36.80596810047573,33.405758607815635,11.056361025668249,0.6967660715643562,58.76958281462351,12.157196045320298,1.466746375236511,3.1915779943678113,0.044388745413886176,3.7708219134224787,2.822122754946285
2023-04-30,34.31082782570945,33.807567052330434,7.064984497448602,0.6913171181286707,59.081825694575826,1.0648842851596405,2.4334982997740635,5.304458705243006,0.5058571324327257,7.226870444166395,0.021183878820472294
2023-05-01,43.08739908474392,47.071758278380514,8.516399640874862,0.6874597253640493,78.3688581462309,1.7208116478856403,2.733656231071419,10.247733189256456,0.9263441303176351,5.071727805430095,0.018116421887079872
2023-05-02,47.60963606108136,50.151847712552794,2.902231085745494,17.783666993675233,76.73717391893175,1.1870281879255504,2.7170788352749082,2.9383367003525622,0.032824609154065446,0.442928439839681,0.7502659021597439
2023-05-03,48.035710551995166,52.739437126952275,6.808020244287913,15.904731112316977,76.96634635309007,1.0972551958296033,2.7020195028644127,6.416906396988763,0.4065250387107001,2.5862996560668945,3.2872135665949185
2023-05-04,42.47091209790972,44.86796727438184,2.142888068558375,9.40495255449719,74.9647077999454,1.0603726076338025,2.6823187375092505,2.1238820359463166,0.002639098653263516,0.0,0.6897837054978478
2023-05-05,47.37886075001399,50.72310015543194,5.980186200348536,15.428175780523617,75.72890445740595,1.2894868756802877,2.688312626328203,5.23092050011317,0.35790471492396464,2.7662792884318033,2.369824754023552
2023-05-06,43.91640196674347,47.86208404176075,3.805169448841943,13.07494414018419,74.2248965385225,1.1090931858030955,2.705077177469466,6.32400799393548,0.17569510757923126,0.0,0.018813289854261613
2023-05-07,23.89939905408011,38.02884850887298,19.91322955339855,15.32713324309561,26.904610092286006,1.2122478634632958,2.5436679770896173,25.39146579983606,1.0435021545622083,3.3134865186140274,10.728986711610952
2023-05-08,43.83569942558712,49.40610980712043,5.265656190933653,13.05963065087954,73.89994222986432,1.0919658871587117,2.7156995191971456,9.273651397777137,0.2719072868360414,0.0,0.017341432132720946
2023-05-09,45.954941290160285,50.56101411133661,6.583685129733616,13.33587226917108,74.99955800227272,1.0949497417704264,2.713421244741016,8.710696253208583,0.7007627943396568,2.5665332550271356,0.5027478316497804
2023-05-10,49.63217833076901,50.98559196868895,5.376651577372022,18.99782027584341,76.01143321729872,1.1625083348698086,2.738066398639679,2.698615852764977,0.022538934237692092,4.109443914421929,2.3313197537499
2023-05-11,45.62401253446368,47.88878079037348,1.9659058407380845,12.25821428829352,78.70724472969056,1.0881369387192195,2.8089288211350976,2.202642544822693,0.0,0.0,0.01593756906588872
2023-05-12,52.45016517496744,59.635506694884825,14.071410572550564,18.38754494371043,78.05782598306868,0.645506657301585,2.9448743537428648,13.586634030742648,0.40406968805578025,7.650822618334028,6.46680999345965
2023-05-13,47.8329752470525,53.09703619920307,8.59195544312795,13.914300075616307,76.88315545249093,0.64087013745096,2.9408128533742173,12.521292430057523,0.42144624686665,3.860487599809435,0.06746371325042512
2023-05-14,45.154225076200696,52.10810004598193,6.782745555226008,20.22736422291491,69.21154027999454,0.6385012373669942,2.6640371571418973,12.686142462124295,0.41091666220559014,0.0,0.017645113972293004
2023-05-15,41.67259080599467,43.3067010562812,2.0895598424932693,14.093663700621923,68.46267416163127,0.6341811581378513,2.912106313286622,2.829324829995897,0.02765660494910346,0.0,0.016903417455355327
2023-05-16,34.97291543890213,35.31661751372232,1.910627899092568,14.074028020515442,54.82062223101297,0.64006020266215,2.918910830639733,2.453733712395562,0.012271022548675537,0.0,0.019176760855780708
2023-05-17,48.75496179768244,51.22580477198493,2.5517229903093974,23.12329691841496,73.91031281704794,0.6368835705608792,2.8784123613733716,3.820846292364333,0.07049679793039958,0.0,0.016985200169881188
2023-05-18,46.90911858994589,52.32583995354971,7.157662456757228,13.81300662436538,76.76569557164085,0.6386783072831894,2.88847501096646,10.637112539683446,0.3094136465758748,2.3551733958943686,0.509016591533555
2023-05-19,49.59333881509992,49.72851120157665,8.452673353945416,13.34468191619926,76.54150187370723,0.6420879843733046,2.8444078358777363,2.9529338233481517,0.04088144241756863,8.69740921119478,4.153598536597358
2023-05-20,48.67539030298022,54.45527231913461,10.04623066320949,13.688079302144581,77.7680370355182,0.6348797355906167,2.8623398214250138,10.062795560830434,0.3414615963906712,5.020918758205838,4.27881741831859
2023-05-20,48.67539030298022,54.45527231913461,10.04623066320949,13.688079302144581,77.7680370355182,0.6348797355906167,2.8623398214250138,10.062795560830434,0.3414615963906712,5.020918758205838,4.27881741831859
2023-05-21,41.262904220194244,46.6254829012264,5.134865838375239,14.016998769179079,67.61930205522772,0.6401719041927445,2.5729509492271805,9.207227580673454,0.29087494695769417,0.0,0.018241547350241583
2023-05-22,50.269522470023944,57.20464645953419,8.404028200032831,17.689905461135282,79.73912298606427,0.6380576172831534,2.878634341753953,11.521201699611847,0.4252569220270051,2.2941405326949225,2.2558104521932663
2023-05-23,44.41812564558029,45.5105454180675,2.7138478122976086,12.60229440527545,73.75713285561454,0.6206630572954812,2.744558509631157,2.2421591333198543,0.006026982186635335,1.8845077057562933,0.0166729621219635
2023-05-24,42.705611297914714,44.13805358818691,1.776251863284641,14.383906337131396,70.33307224172381,0.6425261844105192,2.865334989283085,2.2281466608386564,0.0,0.0,0.018903602824476035
2023-05-25,51.11482266642889,53.45639226257536,4.592226223235659,20.26466609761715,79.03050605710348,0.6419006874349382,2.846240480413172,3.2960243132824365,0.046428331082926856,2.5770497507052954,2.123738570732011
2023-05-26,47.74941326455011,55.45251767915302,6.546169746203953,13.804442749966517,80.84275916966331,0.6395961107391782,2.8501433068198634,12.905953642470042,0.5262888593970404,0.0,0.017576478327645195
2023-05-27,48.050981674455,53.63127151142757,4.601218983252843,15.841401341141594,79.30121116048178,0.648290495223999,2.858959756864442,9.797805226073795,0.8418928804990982,0.051808120964898,0.020393088411225217
2023-05-28,40.854545441835185,44.445988149753155,6.473452585664326,13.844017300802868,64.25883684288024,0.6479575694105362,2.6038359474844404,6.617078704111311,0.24606754697269864,2.7310333688354493,2.485167142368952
2023-05-29,37.09856848264908,37.7224255192248,1.7592242329597474,13.520645708893671,59.7772902051417,0.6470485187000697,2.8319855229144633,2.2494063145425587,0.0,0.0,0.020806444092326692
2023-05-30,50.30404204032897,50.77924758597692,6.210067828763326,13.708125136271585,80.14737428638458,0.643271645067003,2.7984430466967156,2.2285424133110046,0.0,6.3524142939249675,2.7232830052698986
2023-05-31,50.65281990244336,53.079873302942914,4.253951040264766,16.908729737674925,81.63308701427462,0.6471223417790731,2.80705019825644,2.2397329805755612,0.0,2.4579299451022676,2.669099517108599
2023-06-01,46.979360991925134,50.934567341524755,3.332442802729077,13.577805891031156,79.77891794358996,0.644329954512914,2.813935695881049,5.598110178053115,0.1534336994351281,0.0,0.018856555320951675
2023-06-02,22.597789811386278,23.91471612597427,1.1052621566805594,4.536112269903878,40.257483823845064,0.3807568726079978,1.446939496331972,1.3209873422944782,0.0,0.0,0.011919147057974946
2023-06-03,23.20319370785845,30.87488575234028,7.131970754352012,9.45839634302716,36.17339517957798,0.25926473057998706,1.3561801082105487,14.655620392631533,0.6766295743587283,0.003993344184027778,0.0083151270938801
2023-06-04,42.60135218548244,45.47724448100832,2.8250868375640446,14.943025259247356,69.60732160113864,0.6473074079948,2.5744688792573083,4.381650003077188,0.14354648666593764,0.0,0.020550597150325776
2023-06-05,43.684473548221575,44.50114164328681,5.633302211451,20.66996685614268,62.25602802476671,0.634786805121104,2.792747535451783,4.008551685670216,0.0853382066986296,3.7898889396942987,2.3672799969736738
2023-06-06,46.24712468607585,54.496322681914435,7.429160021678076,13.820406427933907,77.85784847909292,0.6327517129283482,2.832988738878568,10.636364541511533,0.3693834612711271,0.0,3.6674716704678536
2023-06-07,50.033785557520126,56.137173876147806,9.525242993356917,14.011233968369165,80.96275337481181,0.6350562859556411,2.7989361278433273,7.791633932709164,0.2534855416340298,4.504341225503286,6.036488223346074
2023-06-08,50.203160103647434,56.87463515988244,7.872530270047718,18.342055560305912,79.3893216312366,0.6322715231111314,2.789337214719189,10.2814105401357,0.3568012254683176,2.0414722426350913,2.6579391488970643
2023-06-09,48.38147228112751,56.85576458813985,7.594795754610698,17.260791914838155,78.5191006925583,0.6375440810924106,2.809046182499462,14.65751252477222,0.5783415863066249,0.0,0.01717450665924284
2023-06-10,33.04141702718735,38.08836128684786,8.684011873011059,18.39737727842384,45.14690764347925,0.6366587543307412,1.1823429198090234,11.2957662812784,0.3688673425274425,2.5662558262464734,2.6249440718860093
2023-06-11,47.31172509756089,55.08957787598504,10.677649068657558,19.53230935797056,70.67982541940053,0.6374860898505317,2.550208724273311,14.7572670614179,0.5650528554619683,3.598407617763943,2.39678734626823
2023-06-12,51.13195462368435,58.01752344947604,10.314976185145909,19.6942419156954,77.96551709067028,0.643553869187037,2.7785530761567756,11.915669516031478,0.30300876562595375,4.066238900621203,4.134061874213218
2023-06-13,47.43365275891623,53.023518606281264,5.268332533153957,18.00900465336429,76.23337723175896,0.6409284818352593,2.764888444020748,9.723846582620412,0.22075712947156695,0.0,0.03152880479733149
2023-06-14,46.51621789626227,47.22895105153189,3.2439357730950245,18.297644743195114,72.07754792458431,0.6419780095439486,2.747363375480969,3.151791779971652,0.0276436949189504,2.212699528910319,0.019059610142972732
2023-06-15,34.79542126383676,40.04360880446964,6.334661503004499,13.488713799362188,54.70332516948276,0.643065910009808,2.7718634698989653,12.102743089540269,0.43160572125328917,0.0,0.02097318666272693
2023-06-16,40.285414126173656,46.086251486356524,6.631967261077032,18.65140999439239,61.020680182067025,0.6430799452855852,2.740270536278089,10.56552847987281,0.2656744803071022,0.0,2.0796029570351706
2023-06-17,41.04942686844296,46.96323216894362,6.747128108853235,20.38081364252461,60.82906766771105,0.6456816925070021,2.7540600341306787,12.913197578614554,0.33397052227020263,0.0,0.021499309411843616
2023-06-18,44.14844305883831,51.181382479245926,8.984569605051677,14.224907041171921,70.7018569213952,0.6441402010366652,2.4701679644012446,10.75973471926159,0.2749680881105529,2.685914499736362,3.7785586091785954
2023-06-19,49.01218066814424,54.87048489005406,7.928261630937788,17.379903837612467,77.6288239602534,0.6428059038861591,2.710697137280835,3.1813091727892555,0.027430763494173685,2.647568222927517,9.157779726687538
2023-06-20,49.59112894065219,53.569232669656536,3.657218397499721,21.998737369219462,76.8484704186376,0.6445111303329467,2.7194751005774074,6.394683540797764,0.12884676166057588,0.0,0.019592218527793883
2023-06-21,41.44369063921822,47.77369655303744,6.374105908510421,14.662131022203763,67.28991465183258,0.6435137636142307,2.7144443404841434,12.257168502729202,0.34622151394685113,0.0,0.019818082741896316
2023-06-22,42.84655746821934,45.905001920852655,10.020309931969113,13.963099414320522,64.54756456827376,0.6445495160314774,2.6919652805545597,4.329349629675547,0.05763605159706539,6.451110928039551,8.4912173642736
2023-06-23,31.884194931189214,36.774358226379825,8.76900030315505,15.67322350151486,44.98935194114262,0.6432675855763753,2.716006407140891,9.904838478238846,0.2503792909667227,1.8505054358588324,5.231576054235829
2023-06-24,36.99009988755121,44.287988951926756,8.068578536388609,13.375093708640206,59.156555549757215,0.6400585234440698,2.722097864000267,13.480066173934938,0.6477952095172139,0.0,2.1851346103702656
2023-06-25,29.452430780421363,38.203537883548734,12.118540699387657,14.866538286361166,41.0797396279992,0.6407780933751,2.526900318347878,15.084054599056243,0.5058892799207899,1.5350976398420333,7.370264156683551
2023-06-26,32.09946888864305,34.03368815855026,3.983262500491672,12.003283328119387,51.04454601480273,0.641818274948332,1.7111827357808749,6.2256705701594885,0.36452981913778515,0.6251494422997369,0.021531592673195734
2023-06-27,43.80379937027189,45.7776171251191,1.8706971035808988,13.775843868128458,73.30583239245095,0.6463041104348501,2.6997838794787725,2.6402726400099863,0.019007983668380312,0.0,0.020399849085542893
2023-06-28,43.29713437752618,47.20982162842433,4.009937310770883,13.712796126859983,72.14128298808204,0.6487571303855049,2.683671025202539,3.006493655840556,0.03249397193696764,0.1707679776679145,3.8781322802421787
2023-06-29,47.86008587764951,49.76048632701661,1.6825057990752326,19.187441697678565,76.23450860508389,0.6493290592024061,2.6681236850264334,2.2563242424371515,0.0,0.0,0.021027189690007105
2023-06-30,45.83792125663122,50.31519426387575,4.134708381935756,14.651091450826858,76.39981353399914,0.6504179710833231,2.670059003797902,7.478865904335446,0.22316037607616848,0.06564330381790796,0.022133810501363545
2023-07-01,39.458939789841956,47.99114614629109,9.165574426320394,15.325591886118254,62.514396381068764,0.647702939092848,2.6787446858239172,13.070726784500549,0.4261886332027117,0.0,4.9536320415963075
2023-07-02,33.4733465762753,38.04393189915127,10.030083991818959,16.13772853879187,45.58196794608645,0.6457068825054169,2.508515294436084,10.939149466406505,0.323170417807897,4.019646038182842,4.463156336990992
2023-07-03,35.16133229525248,38.47597291741054,4.382165650231044,13.624311291675566,55.61790244189792,0.644893096988466,2.679080762129624,8.080114498076968,0.254781095231639,0.0,0.022075477393468223
2023-07-04,42.230560539160834,47.95023210891936,8.520403035765755,14.11940283387131,67.23630667182074,0.6472282130040063,2.675340602657795,5.102877921182844,0.08514660474803712,2.369748571372562,8.791779078395367
2023-07-05,46.55311888929579,48.216716900513966,1.6872711040846506,18.364769190857142,74.3849021759457,0.6491585789934794,2.67649790015565,2.2482378203498,0.0,0.0,0.020498551185660893
2023-07-06,31.989635332525037,29.616796107107803,3.262778817962011,15.146272480034298,44.615840147743214,0.646865362376107,2.6465892467522623,2.2466502337943184,0.0,3.149164879383511,0.022951333087020447
2023-07-07,39.83925209362667,50.08320909646776,13.631379363733927,13.457409899626308,61.77653011876424,0.6434884813255735,2.678630473740895,18.063125263118746,0.5791342120721604,3.114959031745063,6.000163497529029
2023-07-08,48.028077422019116,52.54249141248915,6.156695235224829,19.77556702076647,73.70040917031183,0.642359464811749,2.6503758475881147,9.566331531511944,0.24147394918441772,2.002653702935113,0.027241343762874605
2023-07-09,41.168781275454634,50.97636860085594,8.974674446287157,12.368023271779485,69.00065574662526,0.6418215882958307,2.4657906526064868,17.52643221791373,0.4815896387139956,0.0,0.020180374370945827
