Time Bucket,1-Mains_A,2-Mains_B,3-Mains_C,4-Air Conditioner-Salon San Fernando,5-Air Conditioner-Salon lado Cochez,6-Air Conditioner-Gym cancha 1,7-Air Conditioner-Cancha squash 1,8-Air Conditioner-Aire Sauna,9-Air Conditioner-Cancha squash 2,10-Air Conditioner-Gym cancha 2,11-Air Conditioner-Gym cine,12-Air Conditioner-Salon fiesta 4
2023-03-15,7.226613466199239,9.434342795961168,5.221319302414788,0.3752707170038752,0.39455975164519425,0.16207645542436172,0.3109314049047895,1.1576436694060432,3.5533411427434283,1.195876219587326,6.480962743850285,6.106053674325942
2023-03-16,3.938648611898422,3.492031416224373,2.669107724160089,0.2535784556319979,0.26763599405394656,0.18635879265175925,0.25758204659779865,1.2408330759829946,1.243902355922593,1.2801093926408553,1.1900801756689283,1.2488909558063086
2023-03-17,14.696658132805293,24.906762591860033,13.54542240421719,0.6689337409896321,0.7750195341237386,0.1961472909943263,0.26310400341881646,1.2874382545047336,1.2949012817022536,1.3395827407635585,23.943036286997263,23.68993428575092
2023-03-18,16.67965858405431,27.940639992410873,14.996217632361521,0.8676275149279172,1.027867319702837,0.19777742126862208,0.2614817115834025,1.7171294686783685,1.293171649963591,1.3402515128495958,27.860836313067544,28.05508369669913
2023-03-19,4.077548918923272,3.6289885989803743,2.7749838538106286,0.2600052607899242,0.2744845831508106,0.18349840734269884,0.2649006989826097,1.287217780622906,1.2921279684734346,1.3270615768729317,1.2389579753006825,1.3002917040252686
2023-03-20,4.038897704666985,3.5999722844187416,2.7516286109564034,0.2549941344881058,0.26980106335481013,0.17567610072241888,0.25924709532393353,1.2751890295463135,1.2829286806201934,1.3154005153189767,1.229266452278561,1.291290919581519
2023-03-21,4.046682196689181,3.6026508646477584,2.756065007455614,0.25638582282278266,0.27141542203426355,0.17562264598343105,0.26123110296222896,1.2778672273974945,1.2850659701591067,1.317733571774165,1.230404203386307,1.2932919277731578
2023-03-22,6.690144864561293,3.6269774993642176,5.253090429924859,0.2608919421124458,0.2721232946978675,0.18296959722359976,0.2665014314712418,6.489779667136934,1.2910321498139699,1.3250917617691884,1.2463580733437005,1.2989915269989436
2023-03-23,4.06608075624254,3.6190378880479597,2.7662040034760373,0.25805245727671516,0.2725672174935871,0.18190598644230105,0.2621265587491459,1.2857315049245621,1.2886825294303894,1.323570207362705,1.2365405603281658,1.296281530652576
2023-03-24,4.081341261914571,3.6322668972778316,2.775790125615862,0.260666899617513,0.2749370489446322,0.1871343493877517,0.2647970747023159,1.2902713046741485,1.2936431124888526,1.3280583042112983,1.2413170183181763,1.301173741797341
2023-03-25,7.173516677055359,3.6421404094823204,5.818368235532971,0.2624647342287169,0.2749238143099679,0.18677852849351032,0.2681354043271806,7.757601824102402,1.2944309232076012,1.3327312941688962,1.2514076411543953,1.30143847720676
2023-03-26,4.387576425323488,3.619980209053888,3.071272212414212,0.26000949912283156,0.2733981520459388,0.18190202050738863,0.26378555493169364,1.9314480131212872,1.290735001479255,1.3235616986041598,1.2376906351672279,1.2979948949368796
2023-03-27,4.035328671514723,3.5949474661593963,2.751788574064043,0.2553078174111578,0.270090434308052,0.17479399328046374,0.2597853530070517,1.2745975957224105,1.283598636396196,1.314720594950782,1.2291299409717982,1.2905979788250392
2023-03-28,4.024896353937784,3.588587470525106,2.7450022754542025,0.25423460921817354,0.26946610731999077,0.1743706208247609,0.2579070657997662,1.2715503254127503,1.2801620830143823,1.3112032921738093,1.2278024690564473,1.2872252914015454
2023-03-29,12.931394967808192,3.6176988214408032,11.492349127892389,0.25866326645268334,0.26890144135554633,0.17413031318770517,0.2669376487824652,19.835377210802765,1.2828600790521834,1.324321449947357,1.2568868692599402,1.2890417502689362
2023-03-30,3.990644342710706,3.5495739236026345,2.719179873644511,0.25176070796913574,0.2693124677885903,0.17673508743445074,0.2553413485521741,1.266106849774255,1.2641004423300428,1.3020169716813828,1.2119604655996956,1.2700851640658908
2023-03-31,4.269665034285652,3.638106463923985,2.9873190780131025,0.25112024185498555,0.2729952239097489,0.18050675584422213,0.25552184600247274,1.8317938781007128,1.2743113542768694,1.322241378853056,1.2371484587277306,1.2801788546593984
2023-04-01,6.028079766557481,3.6751888512420647,4.727504695938959,0.2568323301553726,0.2766562593619029,0.1885563911896282,0.26168793226665926,5.475819193005033,1.2811995932462479,1.3345352126312255,1.2528713761753507,1.2870497869926028
2023-04-02,4.050323545023602,3.674172339545356,2.755019325769212,0.2564220969374974,0.2771399528935221,0.18774819681247085,0.25909608114401506,1.3006959065373738,1.284105607675976,1.3327906477281781,1.2464473060385384,1.2898642102771334
2023-04-03,6.21202766067505,3.6282465508482193,4.861894163898892,0.24947119886981112,0.2706047779292531,0.1718775797375043,0.2543955395269394,5.775705243261127,1.2676194583267635,1.3171129965305333,1.2366888533835942,1.273546080150604
2023-04-04,3.9962704942788014,3.628872859607272,2.720844082683987,0.25002547785997387,0.2719442244407866,0.1745403363505999,0.25244622598303684,1.2910663565635683,1.2701632217439014,1.3165768754842544,1.2313371751997204,1.2759658250723944
2023-04-05,6.687541225064595,3.6307842601564198,5.302383219193351,0.2505438983207279,0.2702435468297535,0.17187167386929192,0.25442491069926154,6.685834478544658,1.2679738663493263,1.3180915428320568,1.2382882952817278,1.2734682311322953
2023-04-06,5.269582253994413,3.583306652607388,3.962020032927195,0.2472865679295858,0.26905371631860736,0.17375527249468695,0.25129513345903826,3.94536040778478,1.2508921307902867,1.3019462670845454,1.218186615747876,1.2564951161140865
2023-04-07,5.934621719479032,3.66184461004893,4.636567252599926,0.2541821643906169,0.2748514466333389,0.18287822058041894,0.25793804531150394,5.30747711874856,1.2769005942694345,1.3300513311237756,1.24756735493554,1.2827739807690515
2023-04-08,4.040326071260241,3.658757328813341,2.7464187293794424,0.25355056677447424,0.2761058482588662,0.18268301066001258,0.25663687118874656,1.3045614514223738,1.2781159550698595,1.3299143985218471,1.2405997118716772,1.284309838622411
2023-04-09,4.052832600597806,3.6764412486479023,2.757503345531887,0.25667222215440544,0.2769423768528302,0.18876485368940568,0.25938246437840995,1.3074990905253092,1.284533408644994,1.3334664882638718,1.2472391076490614,1.29051544804679
2023-04-10,3.983749264636569,3.6238079166709056,2.7162253387811455,0.24776288368807903,0.27058488594452534,0.1735655892244975,0.25011988562398485,1.288796737455792,1.2671413423697155,1.3135077142651876,1.229521489254634,1.2724175509876674
2023-04-11,3.9926353702629944,3.626270228123135,2.721574775950114,0.2488074193080266,0.27147055945290455,0.17162960318273965,0.2515919120089213,1.290722677175734,1.2694894732093813,1.3155623957273697,1.2305468453174166,1.2747228995958966
2023-04-12,3.8928195730251742,3.536630737770928,2.6500644357384573,0.24386507702668508,0.2645596668031481,0.16881446817186144,0.24559694910208385,1.2592396061611175,1.2389188602850174,1.282192438525094,1.2010554299502902,1.2433681607384148
2023-04-13,4.065646257387797,3.6421505618031826,2.79093186653773,0.25172068461815517,0.27270880374484596,0.17786149204492568,0.2526132601335313,1.4286959737650553,1.2734400195270115,1.318879050070445,1.235758923521042,1.2793970108350117
2023-04-14,21.424979133525426,3.656012892824809,20.158784148589245,0.2561396023024453,0.26435957468721605,0.16506904659456678,0.2685915281552738,38.240137926263806,1.2659553014002907,1.3296601091755764,1.2868978594822356,1.2705019430160522
2023-04-15,4.194210192222595,3.669869034050835,2.903508943246206,0.25544425633854334,0.2756596944506963,0.18742331524345607,0.2574444418284628,1.6401743689240353,1.281348877547582,1.3277267926470435,1.2462631250137752,1.2866460212686324
2023-04-16,6.051334736815558,3.668047300228543,4.875884558743371,0.25605479580614293,0.27502401308404073,0.18417337082306548,0.2587549779319764,5.969175073776245,1.2796913384819033,1.330519679248598,1.2495625956736671,1.2854294662094115
2023-04-17,5.168590210223727,3.65661673538208,3.857025160136752,0.2530196089877022,0.27392123935222623,0.17967787962781054,0.2550951561575465,3.6469063419914245,1.2777152085993027,1.3254666494041019,1.2428324996174709,1.282893265522851
2023-04-18,4.7245371529134115,3.6415250254821774,3.4294812923155895,0.25012582536644407,0.27260129133595357,0.17655995626979404,0.2522901388602787,2.7705799178335404,1.272618627316157,1.3203233967812855,1.2370824894036188,1.277796852124532
2023-04-19,4.035040656729804,3.6076753278605156,2.75180740135193,0.2564041706593831,0.2721003633740213,0.1808152808176146,0.25875614897648497,1.2832827841695151,1.284196841566298,1.3160208100710975,1.232227914334403,1.28894189154519
2023-04-20,4.034468116705153,3.5969200980292424,2.750868394779629,0.2548177136633131,0.27069630796008637,0.17610503638479452,0.2570211938979891,1.2790767638471392,1.2840147851276398,1.3133013401900397,1.2298893696986304,1.289029994850159
2023-04-21,4.022067548963759,3.5862865086915763,2.7417093782297766,0.25375299763573544,0.26909403466171683,0.17374282646735512,0.25618569046126477,1.2761852754327985,1.2802001596948835,1.3091500482728746,1.2265540009869467,1.2852257840220134
2023-04-22,17.50349080468072,31.29424761645847,17.25198678413815,0.7386649673427474,0.9123622939308484,0.18945322008768717,0.2555117492545975,1.284801235089832,1.2897169169712064,1.3341295930427972,30.396488216607835,29.05111241763115
2023-04-23,4.6607326445028505,4.172835175234476,3.128827677701314,0.2754378409634697,0.29035959529002514,0.18314841450585262,0.26040152875953254,1.7347209163422055,1.2868987773863476,1.31464579835044,1.627372665583293,2.100972037407557
2023-04-24,4.040640863783095,3.598582325265673,2.754170366325379,0.25547276141113706,0.26962051080385846,0.17663206911537382,0.2569416667657428,1.2754585863855148,1.2831374614450661,1.3113124217361873,1.2309602390458845,1.29012820696089
2023-04-25,5.137151291707357,3.601301058705648,3.7960703533935543,0.2555157266881731,0.27033300073597166,0.17686154258675046,0.2581903040358755,3.464397970120112,1.282764408682717,1.3129069100697837,1.234595933951272,1.2897580525090957
2023-04-26,11.426424803398982,14.64869032679452,6.554423310517206,0.46713776058408946,0.7161249449359044,0.18416725615236496,0.2552547865430514,1.2802376099745432,1.2871596232149334,1.3204093497488236,8.754225268680784,16.35884954479218
2023-04-27,4.0325224801466195,3.5959127588441633,2.7507505888324313,0.25435267963780306,0.2700861627003882,0.17711437753253512,0.2557750041604042,1.2748822218248583,1.279755905351639,1.310406575849321,1.2309020459312863,1.2874610329257115
2023-04-28,4.052047910452949,3.6081988259972464,2.7653659168540106,0.25735785033888287,0.27392049921221195,0.17970552022616068,0.2580873052337435,1.2837307461452485,1.2844778000768027,1.3193386293262903,1.2317793912728627,1.2924386364343432
2023-04-29,5.351670137727525,4.23188011373096,3.425329104499817,0.2604107899641991,0.2767846045088768,0.2503552640692393,0.30699710643476913,1.288330647436778,2.659682235804664,2.6333372483433615,1.2383548205979664,1.298804412938224
2023-04-30,6.9651283426030455,3.6118731828986266,5.661088515917461,0.2595629368466801,0.2742721587440703,0.17752855537917878,0.26163923931015864,7.497265865882237,1.2839087297354808,1.3256983186785378,1.2378258209164943,1.289964725151062
2023-05-01,4.055307723956639,3.5937607115003805,2.6585625513203937,0.25522131303283907,0.27186259677728014,0.17211308646678922,0.2561700815799501,1.4849181883059606,1.2803084785408447,1.3156128421868218,1.2257277518897587,1.2870458602015176
2023-05-02,4.256375921885173,3.5851360799280796,2.972652757152981,0.25410896821657825,0.2686773628075918,0.17020745581467944,0.2550315981435776,1.764563459889094,1.2799393589793309,1.3068987716272145,1.2253059636412726,1.288531396505568
2023-05-03,4.091472295214334,3.579313604460822,2.812582229156494,0.25351965465943016,0.26710255307488967,0.17016412974781464,0.253636797167725,1.4394626629119451,1.2772114966763393,1.301995663192537,1.223938225783242,1.2857771750513711
2023-05-04,3.804356454463535,3.3957651543596055,2.5930688006909692,0.23925051344156267,0.2519608159388436,0.15916695322036742,0.2389933021052679,1.2039669875134364,1.211655322453181,1.2345232580481638,1.1610833341768052,1.2199542257414924
2023-05-05,9.94540471945021,6.02114323360867,6.026202245356242,0.25176859869109264,0.263583290383021,0.1642280911898613,0.38651740638944837,8.181460909161038,6.346435514995785,1.2973860968536801,1.2298060612477197,1.280236786584854
2023-05-06,4.952264697149065,4.504825940539042,2.7574544151306144,0.25907349597242146,0.2723495495239894,0.18140324032730526,0.3087017726953824,1.2785877592722574,3.201854665502972,1.314467097791036,1.2343608894295162,1.2944395281336045
2023-05-07,51.9732095058441,2.6058265155135256,49.38019482285181,0.2681622802159522,0.3043279267549515,2.777303527272277,0.2712995159978337,27.48723951426082,1.2965413072925143,68.47671633179134,1.3135090189107261,1.2815646803421448
2023-05-08,4.053371319601271,3.5784183309427897,2.75153743083318,0.25186429098765056,0.2677189485510191,0.17161035682784187,0.251921761569447,1.2721070045195682,1.27668383245998,1.3622877359114753,1.222966562297609,1.2825000880368553
2023-05-09,4.143732191543579,3.569538555971781,2.853387587072585,0.25345088750521344,0.2672569305446414,0.17328825708707174,0.25349181774059926,1.5124939559576247,1.2760738334072963,1.3451694960223308,1.2204931453280983,1.281406825935576
2023-05-10,6.486203850777943,6.048069556876289,2.7603732296138346,0.25614922220336067,0.2721968734455109,0.17474252209663396,0.3766798149577776,1.2796053060266706,6.340856675752005,1.3482671135860016,1.2262866386180453,1.290129854875141
2023-05-11,4.033472691580454,3.576660931110382,2.7476717164209163,0.2548169118444125,0.27035769518083996,0.16972652827978132,0.25322614893383455,1.2737411995103622,1.2775802339596218,1.3359798441579604,1.2199818223084344,1.2836597654872473
2023-05-12,8.227057503649393,3.6062448059505887,6.745950933443705,0.2605074610214763,0.27143952663501103,0.17822534013165367,0.26050762136300404,9.655829609767066,1.2851138292386801,1.3371376336680518,1.2414444252671135,1.2900000077109868
2023-05-13,4.070090574353536,3.6188319868002994,2.7654550102467015,0.2613616812149684,0.2748264543800884,0.1865244759570228,0.25973544863435954,1.2888986169666716,1.2903843535465662,1.336317729408476,1.2364602585061388,1.2954938033453627
2023-05-14,4.678263471353319,3.6162679869842527,3.3453707800695627,0.2613684383230739,0.27420826102680634,0.1842026856276724,0.2599874596582519,2.5195359587626993,1.289484925889969,1.3322847339799668,1.2359624578539532,1.294592176150216
2023-05-15,4.018083831028408,3.5667424381807122,2.7363322244093156,0.2551567170858383,0.27104566635290783,0.1708304552692837,0.2545560253927443,1.2776333985826707,1.2746570445368026,1.3176000960403018,1.2146358875274657,1.2795034582095675
2023-05-16,4.065708367140028,3.602430569504631,2.7726345844756235,0.25827079511245093,0.27748965556012256,0.17657255383014675,0.2582808066044913,1.2960466788800553,1.2843641102610694,1.3369224682850307,1.2242648513560825,1.2881484797604876
2023-05-17,4.030926528714498,3.576884056332905,2.7487410668563834,0.2556528245602714,0.2728850159915288,0.17071317385461593,0.255926045902835,1.2816329038715364,1.2776081700144872,1.3213631809118058,1.2174899800639682,1.282091183871163
2023-05-18,4.115388545163471,3.6023786852476327,2.8234181653489,0.259445774831242,0.2730793260153135,0.17981607111454012,0.25926215820100573,1.4318653907754688,1.2862601732307009,1.3207771271048654,1.2295144274499683,1.2921285374959306
2023-05-19,22.155975595815445,38.33760250917859,22.267651100631284,1.1963269855507215,1.246639051264922,0.19485146620988847,0.2560048330198394,3.7199566063446468,1.2964142341497207,1.343802689716551,37.44809079828792,35.33888772721926
2023-05-20,47.71753851461834,70.3232634334967,44.26397191418118,1.5440666487397086,2.248581369531949,0.1830448749833637,0.2501733577892516,19.542129124868183,1.2810361713292866,1.346763756424586,66.46775903284922,71.56089595901702
2023-05-20,47.71753851461834,70.3232634334967,44.26397191418118,1.5440666487397086,2.248581369531949,0.1830448749833637,0.2501733577892516,19.542129124868183,1.2810361713292866,1.346763756424586,66.46775903284922,71.56089595901702
2023-05-21,26.721077653134664,29.650521369777255,27.99901605132209,1.1169698194101123,1.1585824441311094,0.18376409139792127,0.26881573359674876,26.735650042564608,1.2893753741931917,1.3468000210147435,28.87128069025993,26.504284752365752
2023-05-22,23.238645966377245,56.570951230148744,37.885992044677735,2.46360466160218,1.6883720921174687,0.196912651380168,0.2520222129641639,1.670234967385398,1.2905411426978641,1.3560559715207419,71.06004721867029,40.14342079489285
2023-05-23,3.7027885528585642,11.104987594097981,10.51439108575185,0.7843725640694301,0.2652197251224518,0.17477500296142365,0.25118152599573135,1.252825404226515,1.2560374739138285,1.296954144259559,17.2171402057351,1.2729260990778606
2023-05-24,4.162778045281304,3.458189729559156,2.9683426713222927,0.2613720487938987,0.2760018886717161,0.6227155183407997,0.2611312342498038,1.2901149831263223,1.292179598780738,1.6342551852491165,1.2631972476514182,1.3093439749548172
2023-05-25,4.233569956592984,3.443094700968001,3.0965488835250006,0.2599913296778996,0.2754077443414264,0.6183481397247316,0.26008466761906934,1.2866490692742665,1.2884027535576295,1.9131273089641994,1.2547887446816763,1.3045857826995846
2023-05-26,4.707216120495267,3.4439319780201374,3.6307379357253176,0.25869320767694054,0.27463267502546307,0.5984556058737966,0.25814830573055475,1.2838794507280986,1.2854728920830618,3.016729391027027,1.2512411537435317,1.299535837481817
2023-05-27,5.587486533258225,3.49241684721205,4.550272807375591,0.2681977964054214,0.2814600995813476,0.6303229429597326,0.26889012518167493,3.595472399358749,1.3057836268562741,2.641261198515362,1.2705670703495875,1.319014658583535
2023-05-28,4.3824942582956945,3.5546098118061487,3.2373018941709737,0.26802247447649635,0.28170666743596395,0.48496019587172395,0.268432243452602,1.307591567168765,1.3074633743657005,2.1533007483715485,1.2682490810849933,1.3198137661414673
2023-05-29,21.432337216750252,19.47993048687193,3.9200666967074076,0.26789634617567065,0.28215318969647085,0.6135078380142317,1.6659001488881642,1.303596694881651,36.3748497583527,3.552507704149882,1.2727809420839944,1.3321313681401148
2023-05-30,11.672864829911125,10.559535677990384,3.232164597170088,0.26256891530964105,0.2775006906837887,0.6158008014419343,0.8061071119379997,1.2914289040872786,16.714848507428698,2.1937345492966966,1.250770366217295,1.3089140630022686
2023-05-31,11.426383384761811,10.791987858865527,2.8017204145876566,0.26433191460238564,0.2767569809598393,0.18876934728913836,0.7818017719933722,1.2902522277206845,16.66919087050544,1.3217218921332887,1.254211899283727,1.3130187706332734
2023-06-01,10.967194454182518,10.27479348171234,2.7864407785691157,0.2594123211153348,0.27586293210903806,0.17662048246092266,0.7742449731127421,1.2873664574993982,15.788420045240189,1.3179005552281273,1.2417352950890859,1.2993420260800255
2023-06-02,4.513598933367589,1.943804301943277,4.258373271693235,0.15257651112284576,0.1639240302422939,0.5610828223712228,0.15227234113514077,0.7570716474682547,0.7629098206362528,6.076194295153728,0.732757876803108,0.7603731826790312
2023-06-03,19.902863428281815,0.914567081630467,19.449788531391246,0.1106585516223015,0.1308703161774114,1.4669928525509786,0.1086865367973548,0.5198205289288571,0.5345417708437903,37.37135958786582,0.5238295352437482,0.523908826526257
2023-06-04,16.34226815319909,10.208832381220924,7.950777909177145,0.2679503943912188,0.28163606945991526,0.587917533683512,0.7705379082629417,5.504076708088981,16.303202220896615,7.940138955776427,1.2614657440969679,1.312975389055676
2023-06-05,30.169185978393553,7.236819310920503,25.53705185846117,0.26292429503467357,0.2913636323221524,3.0399293155505918,0.5337844306492805,9.938079476981695,12.137050125626459,38.46074176545038,1.260061574412452,1.2781310785579685
2023-06-06,5.141068242602878,3.55394076093038,3.8870240724881495,0.25271596169047883,0.2676500553705957,0.1595027431485388,0.2522463965959019,3.715612175093757,1.2728854933325449,1.361660061428282,1.2203723025364346,1.2748235576513083
2023-06-07,7.666235051913791,3.5692120740848114,6.444949795356326,0.2556947825868925,0.26808347473594873,0.1625681938097212,0.2567872537136078,9.249819370453093,1.2753700714068945,1.3530475295543667,1.230977411963145,1.2784132689878678
2023-06-08,5.823487281833226,3.375215556373596,5.056258745331235,0.25083465275737976,0.26885228724691607,0.5661418367995155,0.24931148625453314,2.6629133902464974,1.266558581741121,4.6845991304026695,1.2154609663497078,1.2703672381485835
2023-06-09,5.970638426187303,3.3946186682404407,4.854583952929178,0.25659283430152474,0.2726258878816499,0.5905380263262328,0.2552690984831916,4.486678958849377,1.2723402365218266,2.5970527495320637,1.2240658552349937,1.2770158088186052
2023-06-10,8.784861968264051,3.3744176285521186,7.726117106218338,0.2582005727317598,0.27489766960700357,0.576533894628419,0.25668229178984964,4.584963734806909,1.266972581451204,8.210068437061311,1.2161185540432402,1.26894471932941
2023-06-11,5.198850733816361,3.4766265237384375,4.223663098932902,0.26023420432143746,0.27438430677864284,0.44334388791004814,0.25917539416842994,1.2785590142705707,1.2855506165769366,4.287493733308581,1.2282962713156809,1.2885852655283612
2023-06-12,11.779061209216648,3.631223992084927,10.461069749664729,0.26782867376989794,0.27565315132988827,0.18268792053699492,0.27178109491030367,17.730917374129824,1.2964830801942613,1.3519761399417456,1.260094760889477,1.299430137474272
2023-06-13,8.509750612606474,3.6091035888226823,7.500964908604092,0.26371386321544643,0.27655652795155844,0.1756226062234243,0.26538212438609865,11.737101430766845,1.288797566567527,1.345616623368793,1.2434177661175196,1.2917986274030473
2023-06-14,4.074476019613478,3.61264643152025,2.7915747553359127,0.2630916093219652,0.27837657594230436,0.18322024718205132,0.26171892426782184,1.292568187036514,1.292814401741028,1.3406737511401707,1.2356144954024422,1.2966840167480045
2023-06-15,4.373758438631693,3.4583117618264096,3.33075703859753,0.265631665374438,0.2827451279685232,0.6167971683724721,0.26470468347125586,1.305018551376131,1.2993905319658916,2.404134395330217,1.2421026453346677,1.3018623861238692
2023-06-16,4.76085521495819,3.455969544940525,3.8848277804840934,0.2667670008275244,0.28164431349330477,0.6146329000131289,0.2656956876728269,1.793898102613025,1.2987714348517527,3.0780097307448915,1.2414418923706478,1.3007099935457445
2023-06-17,7.097880128186543,3.477420033792919,6.297906050752004,0.26956455274396474,0.28242921645164487,0.6126031897181936,0.2704613966393471,7.745386571420034,1.3030495297908784,2.5808871103159587,1.2546694334506985,1.3069422754669189
2023-06-18,8.356708180792065,3.521908307041593,7.315295037678612,0.26939825056950256,0.2800328873689969,0.46668906745857663,0.27002934658686323,9.330156685893801,1.30089726556566,2.927609435425865,1.253887845744027,1.3049243501207564
2023-06-19,9.793524934073552,3.4491745233652336,9.029007468467286,0.26762443363904953,0.2766123414214452,0.6140453650842773,0.269907911181185,12.793598364453844,1.295587385020786,3.2930900089009603,1.254477544313007,1.2997946724594964
2023-06-20,4.674908389256796,3.4516711027548057,3.6908718788719184,0.2651022690987588,0.28041368248648113,0.6184965074012014,0.2639635232615471,1.299628948086633,1.29619895087666,3.137091509191725,1.24177559797287,1.30156432647917
