Time Bucket,1-Mains_A,2-Mains_B,3-Mains_C,4-Air Conditioner-Lounge Evaporadora,5-Air Conditioner-Gym condensadora,6-Air Conditioner-Lounge Condensadora,7-Air Conditioner-Gym evaporadora,8-Air Conditioner-Salon Eventos Evaporadora,9-Air Conditioner-Raquetball Evaporadora,10-Air Conditioner-Salon Eventos Condensadora,11-Air Conditioner-Raquetball Evaporadora2,12-Air Conditioner-A/C Baby Room,13-Air Conditioner-Raquetball Condensadora2,14-Air Conditioner-Doble de 20 sin nombre,15-Pump-Bomba Piscina 1,16-Pump-Bomba Piscina 2,17-Pump-Bomba Piscina 3
2023-02-28,47.64990981603834,45.266846660758134,34.22185217086686,16.523753808831113,51.89069630806128,2.1719893641805648,23.647323060105638,0.01667475191394488,0.002646467444101969,0.00011952513178189596,0.01823298812309901,10.654685920215181,0.0005372938103146023,0.0,0.003327280280854967,1.160327745836046,0.0
2023-03-01,35.461654484257174,30.897662260920203,31.926244818305967,2.230186923751831,49.0403401995802,0.01219182658433914,23.85556519680818,0.003738883268435797,0.0021070491343074373,0.00011981263796488442,0.01569948892937766,4.987593191990324,0.0004480835731824239,2.9624944263034397e-06,0.001257833536995782,0.0,0.0
2023-03-02,38.80845746295294,34.20041815976885,35.06606252697839,2.2355869546657137,53.41654508271376,0.01096889594634374,24.267918780120212,0.0036164315303166706,0.0033632967066764825,0.00014372883439064024,0.014830820717016855,8.328574763444264,0.0004981339126163059,0.0,0.002513370336956448,0.0,0.0
2023-03-03,34.30190255187564,30.920362581511608,33.10618803609106,2.2308135532887774,49.045727563122114,0.010024587881300184,23.031631419706347,0.0032570317312081657,0.0030323445137341812,0.00016773286461830138,0.010453811871475644,9.409603952376045,0.000472400799062517,0.0,0.0009119319767422146,0.0,0.0
2023-03-04,47.457146261736554,48.31896199339972,37.82138641951667,17.99021822605345,59.26813642386437,2.644588270672162,27.739248752182316,0.013019505107005436,0.002196488999260797,0.00011202330231666565,0.01295869216018253,9.670035254617797,0.0007131397626135084,0.0,0.002151753300825755,0.0,0.0
2023-03-05,46.569375952521426,37.02964435814328,46.09769797740089,3.2281739492967394,59.088804640426645,0.41550843967861606,25.094282385401723,0.006371606513261794,0.007289976510206859,0.00029373926361401874,0.02611687264919281,9.515715286197661,0.0006797026522954305,0.0,0.001004375829961565,0.0,0.0
2023-03-06,55.52584997963799,37.91876050674862,52.10753574483236,2.2351619103029043,57.34550103290082,0.02334740954240163,23.31103868472894,0.009269743049542109,0.010075251473055945,0.00028320284366607665,0.029515655156241525,15.901494427322811,0.0007019751646783618,2.7958981196085612e-06,0.0017769570144017537,0.0,0.0
2023-03-07,49.058688495500355,48.590629476487905,40.427841676211884,23.953797557142046,54.35163419793925,2.402064678366449,41.598419989978474,0.025365279962221786,0.0013665267292658487,0.00010019231637318928,0.005104003964795006,5.4396518257459014,0.0005638391987482706,0.0,0.001517181066672007,0.46435139068603515,0.0
2023-03-08,42.781989269769454,41.12005106906467,43.43249707262781,2.230706407972972,66.9590187266477,0.0058934656445185345,43.655575388536455,0.0030618297791481022,0.0036030199718475333,9.701575915018716e-05,0.015623520623313056,5.179495837531619,0.0005136155976189508,0.0,0.0018400492151578267,0.0,0.0
2023-03-09,33.68798345604791,31.08286641004774,31.95341079783228,2.22646500146442,54.635076570719086,0.005887256149715847,23.184091801253167,0.0012812032047907513,0.003111686219639249,8.57160794734955e-05,0.005941757658852471,9.584053419700199,0.0003287035730150011,0.0,0.0017607527605692547,0.0,0.0
2023-03-10,71.43070136656392,68.20310757054753,50.07847398255848,38.8337385305006,61.45441341655517,4.831144624132511,41.638299666056476,0.08205278231104214,10.968946421409184,0.0004900592052936554,11.656518139083186,6.144168937978052,1.6036757705097726,5.727639622158474e-05,0.0007387759531637835,1.975429801483154,0.0
2023-03-11,39.84891528307858,38.70487533226333,35.889090922326275,9.795353630252015,51.27741478088914,0.9647890209643747,27.504419135612004,0.005262787603139878,3.587620084160964,0.02965501698136329,3.7534609982746865,5.203693965835204,0.46879791365543994,6.290964815351698e-06,0.0025073529990745115,0.0,0.0
2023-03-12,34.46615745998594,32.55588148178948,31.83659418093681,2.2432202905654908,46.560263188341466,0.004534064072238075,25.593988497882684,0.0014456395316123963,0.0017232065603468153,0.003247901459932327,0.010929898611704507,11.612582394799125,0.00033375740210215253,0.0,0.0009559037823147244,0.0,0.0
2023-03-13,57.54860466616312,52.240441921997075,52.980653420683545,2.1921697113503353,100.22349149125736,0.018615295379161838,43.299174709285104,0.005378032294114431,0.0025254497763845655,0.00024234686454137173,0.017994150839911564,9.231008633299933,0.0009717535410987007,2.846015559302436e-06,0.0010097344541549682,0.0,0.0
2023-03-14,50.30450106555727,46.752770400865344,46.34601650755564,2.210420999005635,76.97960764884631,0.01403526496993171,40.88231916400273,0.0037516070906321204,0.0030504734182357786,0.00011919644276301066,0.015372250842253365,8.914410491023594,0.0006665424127048917,0.0,0.000993869801627265,0.1625355270555284,0.0
2023-03-15,45.1084656918062,41.62568935837122,45.89839252902012,2.2162354062330514,73.95077180301642,0.017392441726042,44.77872060269899,0.004644776409069696,0.0033087716039021807,0.00022694684545199073,0.01664178379005856,4.577030268595172,0.0006377473277515836,3.0332668622334792e-06,0.0017710918627300818,0.0,0.0
2023-03-16,60.166493833734464,54.419949109027534,52.033629184394606,17.204245615620497,77.1101652739416,1.4258320396118234,41.5865287952154,0.06225817909558613,6.451096946255367,0.0006855360913276673,6.989991715667777,5.139960151852286,0.7754540479225585,2.1955703099568684e-05,0.08002526808320293,0.0,0.0
2023-03-17,74.34318080057356,61.655583702502796,54.239557928463626,23.629292464294434,72.02296016987323,2.632925975674523,35.40293478276412,0.07467264227310816,10.005509112184315,0.0011711872895558677,10.633490306990677,11.950241412601471,2.2508119340745605,5.052470922470092e-05,0.001045221717622545,0.0,0.0
2023-03-18,48.58301835115433,46.83324480058882,36.09272640459166,25.860890582800973,59.83992581044516,3.609937758091291,29.72893605302414,0.004529748133023579,0.9072205350812275,9.748605489730833e-05,0.9582741086363791,6.221454221647051,0.4932427051509751,0.0,0.0008604050578011408,0.0,0.0
2023-03-19,41.528539169150456,43.23782758536445,31.774995254032348,9.564178756508298,47.54899696750005,12.051525523512101,25.987798755457405,0.002680542204380035,0.001340010110802121,6.523845354715985e-05,0.008603941249317593,5.286995307388305,0.00041055084307988475,0.0,0.0005912620141771105,0.0,0.0
2023-03-20,49.96465067477544,48.00930591264937,44.20610910871081,9.314502240946029,76.96379099021277,1.2471758284931713,35.10013251629432,0.006559720208247503,0.0033248692361513774,0.0001769529680411021,0.02096400959624185,8.252473387705484,0.000976385302013821,0.0,0.00030713530858357747,0.0,0.0
2023-03-21,75.86132658933641,57.34489406247034,59.93010265061909,2.198737600902981,80.46343301555474,0.08695639420270919,39.67362445262273,0.09054229561249415,20.492715685368907,0.002518656479517619,22.92902121267292,11.337155787866381,2.8834493827173446,8.304141018125746e-05,0.20981064478132463,0.21463130466037325,0.0
2023-03-22,46.578542436086856,41.77414285902235,43.10546351117557,2.232995361025069,73.9257127575604,0.012421238109800552,34.31405739090284,0.0073159037089347845,0.004753289841016133,0.00024717944939931235,0.025494423171944086,7.534971495437622,0.0005842723192109003,0.0,0.3542533020512264,0.0,0.0
2023-03-23,42.89810995784336,38.14548832484351,41.608804785650044,2.219794253412883,74.30480401950358,0.01629122798919678,34.347783285703656,0.005239658652146657,0.004192283678584629,0.00020926162123680115,0.018995545380910236,5.0374196721776325,0.0006653376306427852,0.0,0.16421880285395513,0.0,0.0
2023-03-24,87.2358690360684,102.38595630221899,75.47546876976013,32.67652904819277,74.32469636046092,3.961106657963594,34.060992499589126,64.81207254607877,0.11248669357140859,23.210064516808192,0.15621511172718475,9.175293456986747,0.011315822259320155,0.00031472682661480377,0.003370578139623006,15.312209531419542,0.0
2023-03-25,97.69632719809425,129.73800522450765,86.0808277631431,26.17447795786328,57.42329398632845,2.5097882812454966,29.57100064607382,80.25888199096045,10.21237364068773,28.345429454939367,11.161253641902073,21.553662774795956,1.3031161418252517,0.000675460622045729,0.0013931350270907088,38.46248323693169,0.0
2023-03-26,72.14892065508948,104.86797764614529,70.85335939867974,3.5329737319734367,51.63265305377007,0.14024510644727287,26.79239383576711,73.28894408843995,0.06921506007062063,29.2455018558995,0.10893499603536393,18.57376226723989,0.005651481298340691,0.0001932430863380432,0.001321474113199446,38.673846065911185,0.0
2023-03-27,64.09364178231347,88.37924294843884,58.81853187647607,2.2005493874655824,108.17912286365507,0.0007015216088294984,44.65576721922079,1.958913050371806,3.094062632073827,1.8159081935882565e-05,3.3393718028998376,6.535498148409525,0.42088904629680846,1.1469742721981473e-05,0.0019447018212742277,38.50863260698107,0.0
2023-03-28,61.60128539879272,80.64385068424939,51.58026261833204,10.317738706544832,72.10963099127217,0.8818103770311906,33.52138322958711,1.9551612362622113,12.875856780932775,8.496644457181294e-05,14.223833850416241,5.618407633004724,1.8619761390576137,6.993621004952324e-05,0.0018225486163267058,34.90852185567756,0.0
2023-03-29,59.25928728556101,83.39807773504178,54.737881437928806,2.2248711700242776,73.50957594261723,0.0006713447218239628,34.375801673231095,12.663825906984119,8.943819098690055,3.8536994304072856,9.945849021205738,7.831639281831314,1.3641967253018712,3.176294459236993e-05,0.0033914573159513975,38.63046386457119,0.0
2023-03-30,58.45995597555372,89.10930816277398,44.023135662750676,27.95157761221568,74.0147091365671,2.7122448360522586,34.1157863082226,1.9429677291409173,0.002132520276175605,1.3149464527765909e-05,0.02229639593839645,5.487306115834978,0.001577906078232659,1.2335942321353488e-05,0.0032953577995300295,38.822154349297406,0.0
2023-03-31,48.960181551248766,79.38972255143905,48.05965183209526,6.400605326864454,77.5794305521345,0.5633009266972542,41.332488612545326,1.9528173756917317,0.002382837564150493,1.781163493792216e-05,0.021396145423783187,6.422604300702412,0.0011182357282108729,3.1097258461846244e-06,0.003611821176475949,39.21112733388266,0.0
2023-04-01,57.45414255830977,86.13132417168512,43.4364336554612,22.043630427532197,58.613704483423255,2.033343002128336,32.792666031311356,1.9424963147624335,4.892181090528965,5.298576474189758e-05,5.280474104442332,8.69708809821235,0.5931117794251443,1.8130989339616566e-05,0.0034584715927971736,39.3939007119073,0.0
2023-04-02,33.90852289527681,66.21908316131592,35.632152921856786,2.261333854982588,51.9321468831682,0.00037903926822874283,26.563712474873864,1.942150094192822,0.0017440230433146157,1.2636447747548421e-05,0.018238394682937198,9.590071321618822,0.0006713854636086357,0.0,0.0018568698673778108,39.585132024909136,0.0
2023-04-03,56.89719980411317,85.35616862854005,47.90260587371402,14.956026672441693,83.62398725610893,6.1562488068302486,36.1182083590428,1.9985808261251452,0.0020403636275397406,0.023840448705355323,0.020820364452468022,4.549718119413589,0.000918599326875475,0.0,0.0016025686362054618,38.88776843756782,0.0
2023-04-04,82.90813987263998,113.84517013397216,88.03548272600388,2.18424881966273,81.12178156302927,0.52847427344905,40.138967806621395,79.36568872281869,4.492802775260608,28.095367105267844,4.836832031747765,7.446207751172383,1.6399941612002582,0.00027323541985617737,0.0018529452668295966,38.743577689107255,0.0
2023-04-05,68.99774550035053,95.79206470350478,55.31697144974178,25.38787872167375,79.31448077417373,2.3058806923694077,41.40472582854907,1.936062336408297,9.856687111706467,0.000447075662612915,10.634860991987917,2.2169939820247224,1.384313763373428,2.0695289505852594e-05,0.0028673786290486654,38.78019116719563,0.0
2023-04-06,73.1637011437819,106.01667590420192,51.85442579732258,44.87667905374316,77.10614591252485,4.146738736611207,49.14607221415283,1.9533259477901461,0.0024517202930980264,0.21158359353820483,0.022886304292678836,9.06610825764974,3.1171593643180526,1.1680828200446235e-05,0.00657148854467604,39.09738314164903,0.0
2023-04-07,65.80473412584304,97.11366508371988,53.966049618564185,26.166572198284996,75.92431226461409,2.62388113167021,36.9967541803376,15.495706745926537,0.029178778947194416,4.380985627432665,0.06039524995141559,10.530627713512843,0.004235959278742472,9.19309295548333e-05,0.0066337476950221585,39.076191966349285,0.0
2023-04-08,45.6477747292561,81.19672372151692,39.296908042034566,19.34947646443897,59.10191626750311,1.7430239584223428,29.026575737072633,1.9102092521206537,0.001817905690934923,5.4067850510279333e-05,0.01703026046991348,10.383171062971751,0.0010294417153464423,2.85727580388387e-06,0.008592491642104254,39.15037571987576,0.0
2023-04-09,45.18716714997609,74.28069476077609,45.02105916754616,2.2231845376438564,74.9651399042066,0.00028681678401099313,34.50282340193271,1.9355945951143902,0.0018228736140992905,1.37218443552653e-05,0.019271088056829245,7.131982796957227,0.0008243183308177522,5.724511411454942e-06,0.007118979242112901,39.22704577450223,0.0
2023-04-10,70.45278990786022,92.77194669094509,62.77958402546353,2.1815970096333825,99.38148988368987,0.0007153946394390529,41.320573106156985,1.951927090120316,13.843188773420387,4.7382938464482626e-05,14.978796991841264,14.296250374153988,1.8716217735579281,1.274476130803426e-05,0.00505961684597863,38.71057899915907,0.0
2023-04-11,58.17362019904455,92.8666962376234,60.3026560660871,7.71352880440606,75.34337544180234,0.5773173536321854,35.233214513918554,28.895738391396208,0.034900418907536396,10.616630677652358,0.06284895248439576,6.986104498547449,0.003689209884537591,0.00016824324501885307,0.008077475225925446,38.78835151675754,0.0
2023-04-12,66.3255591980934,93.10895618177628,50.12307812641568,22.5470300018247,76.092384544247,2.051982073924806,34.82859754580338,3.264977529509862,7.556377184309166,0.5317799464627108,8.258648573249976,7.839372183751001,1.0648370259859827,2.3827444712320965e-05,0.010694765217304229,38.868490014885786,0.0
2023-04-13,56.186214876679315,71.92380032128227,51.008369985733026,2.209316240615844,76.89429162162462,0.0004025875873035854,34.7241176098903,4.966015091471672,6.893115740093126,1.1263369747809568,7.508171403702099,7.161787404806348,0.8819570087218287,1.4518623881869845e-05,0.006422993477980296,39.05764711771647,0.0
2023-04-14,55.23077910193549,75.48923114196778,45.64094257985434,10.216266540022955,77.63728945163092,0.8549782358256978,35.35256685775598,1.9259060501782097,0.002824406283696493,0.01109804332057635,0.028285192872683204,9.360679707777237,0.0010793317664994136,2.8821269671122234e-06,0.004346637974580129,39.07281656609429,0.0
2023-04-15,36.94846132792367,67.75023413455538,39.289669498854735,2.2371882055981955,60.16742740908145,0.0004944390572441949,30.085474991749123,1.9219276651207609,0.0026601467333899603,2.6757270495096843e-05,0.02314239836904738,9.073778341261544,0.0009107250112957424,0.0,0.00505952556292216,39.508935420532225,0.0
2023-04-16,47.63306175167084,82.52242363752579,37.60065674523672,21.12059230805927,55.52672667468229,1.9795802930723296,28.32661251956463,1.8848461796061196,0.0069650002882215714,2.6180795033772787e-05,0.04817607686758041,9.818840127533806,0.0013030864217546249,2.571630901760525e-05,0.000875117687119378,39.243273499281145,0.0
2023-04-17,81.28499416980955,106.57515608829074,86.85938507859548,2.200403369267782,80.8286484804821,0.00045063610527250493,41.58716768704097,78.00482455684342,4.739445682044559,29.25169859980265,5.160523564132055,5.231490343649123,0.6247608338676558,0.0005224984889560276,0.0348893124601576,39.09741606370715,0.0
2023-04-18,65.33311475710337,82.73498406222873,67.80943687778473,2.206702313732571,76.14307799438797,0.026470833202203118,35.56510993231456,48.3196344722557,0.03302162653923034,19.05635950112701,0.05992087658034431,7.612845463403065,0.00277216765165329,7.562963485717775e-05,0.004023921163347033,24.760285172432795,0.0
2023-04-19,54.68254325124953,47.40825612583585,51.19561987414253,2.2092478816456262,80.1327602140522,0.032927656393580966,41.84307288281758,1.9531134956963856,4.93389167699284,0.0007178520321846008,5.4660972542052795,5.772294022577073,0.7016333025044865,5.370226754082574e-05,0.09055480778111354,0.0,0.0
2023-04-20,55.53209551047431,50.089461228841145,50.06870601533678,2.194782505147722,75.98507883585611,0.024319483250776926,50.49273524698893,4.804939567332266,0.009082283545335133,1.021015431602398,0.031061668715476994,11.45232200837453,0.0009289988382657371,6.166492303212483e-06,0.09707541213194529,0.0,0.0
2023-04-21,56.28673422925313,44.423535203092364,53.97834265704897,2.211920682322184,74.65878684125582,0.01927242233991623,36.769185082365674,1.9572209043041862,13.243109027940168,0.0032358643094698588,14.893773265752262,6.873497001033357,1.78551173005316,4.906763156255086e-05,0.0038953574861420523,1.5183974345694649,0.0
2023-04-22,86.37975419067594,88.8019409154002,69.72104872290717,38.37441046817143,61.783233974981314,3.499230235380332,30.950888293162983,61.034365205052694,0.10680496315293837,22.015779750945175,0.1535203723367055,10.215723924202388,0.006275268358389536,0.0001789239035712348,0.0038938715399636174,0.0,0.0
2023-04-23,32.77704946773741,30.986945566270617,36.673432933375054,2.2507686396556434,49.95156415661496,0.005932419237295785,26.796577662491803,1.9351537241029741,0.0017312309696939257,0.00011313462177912395,0.01048957604540719,4.459534129685295,0.0004313194102711148,0.0,0.0032026455338795973,0.0,0.0
2023-04-24,90.4613343165334,74.03704328943888,71.1129630707635,31.580658804139034,77.6515756829675,2.775271740772989,35.504919682273865,36.70490973692894,8.709478138598335,12.733546831257343,9.646464422302245,18.97270157079273,1.2566957513414487,0.0004277126465903388,0.00372271839592192,0.0,0.0
2023-04-25,65.65553490266376,54.32864683577643,55.63857943997488,2.234405137394799,75.28041221172649,0.04575683458831575,34.86087296619733,1.983400092598597,18.53871754548735,0.00032645743052164714,20.666913979334833,8.23235963825014,3.080160295916133,5.649486992094251e-05,0.004529302715460459,2.523774509955512,0.0
2023-04-26,62.59374119335175,61.572559187579685,45.69721715628517,23.66549422617171,76.82104252130826,2.262027749654452,35.25470708614986,1.9625894195413587,1.3609361319014759,0.00014518979827562968,1.549460187254217,13.09869897019492,0.2327322672470411,0.0,0.002021404914591047,0.0,0.0
2023-04-27,43.48195843787935,44.32872209196302,36.97033824995041,2.2308466959126787,77.94909861335437,0.013710030092133417,35.70676390079816,1.9314630928373335,0.000689862139225006,0.00011588293910026549,0.007762196181880104,10.974610111262004,0.0003911294153001573,2.9322679837544754e-06,1.4807181888156468e-06,0.0,0.0
2023-04-28,65.33668690864351,60.515334868299696,50.24645187746683,27.388275655172137,77.6828867744573,2.6199777730123204,35.223742488765716,1.9766792312097552,0.003112205491330889,0.00016812730630238855,0.022728933779663504,10.450429204277462,0.0007659410055478415,5.843032201131185e-06,1.3918219672309028e-06,0.8406435826365154,0.0
2023-04-29,52.90429448365529,41.468531891606645,42.220231399728995,3.1814984137026467,63.010364605865476,0.14506050217469532,30.139448411033943,1.9673096406443915,0.002907859925164117,0.00019543438394864398,0.020562788303428226,19.20976802256478,0.0006106851821475559,0.0,1.8548258145650225e-06,0.0,0.0
2023-04-30,49.779975004117745,51.80842428350661,38.2517041417906,33.64974756930669,53.11089734242439,3.2578837039377953,25.665019053422615,1.944572602451642,0.0023335374045372016,0.00015632379810015363,0.015226860843764413,6.013710234792498,0.0009493514868948196,0.0,0.025550511265595748,0.0,0.0
2023-05-01,80.88965906548182,76.81180769200644,53.90298211980395,51.235007889972266,78.65976990283966,4.795701474997733,35.026373533622426,1.9958654635826747,3.579433875710169,0.0005540029187997183,3.912216756881343,11.50726514825821,0.4958386892382304,1.6096730497148302e-05,0.006820275993082258,0.0,0.0
2023-05-02,99.38145681536567,91.20633244281345,59.55897269955105,70.80397785562512,79.86812430425645,7.153488286065525,41.24191495370705,2.0028126694281894,15.787206770636242,0.00018031268318494163,17.550106377031007,7.306151800081464,2.108675549097856,2.45378311475118e-05,0.006301317303445603,2.689384148080879,0.0
2023-05-03,64.82160891326481,64.7325247836558,56.192440867708,2.216410606017642,83.50242863564172,0.0342206998568111,35.45717209618251,1.9740037491146725,7.496468778723081,0.0001744282841682434,8.39419272053136,15.410335724743737,1.045577584525744,8.980868127610948e-06,0.0032423309683799746,11.198404291726881,0.0
2023-05-04,59.0294883872011,60.801802915505306,52.19294068034066,2.2221366951391435,82.61234248069447,0.014320868699550631,35.37401333899021,1.96276118171374,0.00323940375301573,0.00016994197408358257,0.02734973697874281,15.549416910487281,0.0007561188311047025,8.64867369333903e-06,0.0036794600484106274,11.17630536505805,0.0
2023-05-05,65.91427024470435,65.97926959784613,52.632128632216975,26.371051350544825,84.12487190568606,2.4742453927063943,35.572244867968564,1.9747062249612808,4.833426060070197,0.00022263041973114015,5.317498558347225,10.862458393713633,0.6205541496941779,3.462434874640571e-06,0.002980110525025262,10.935374938058322,0.0
2023-05-06,60.87642439429179,64.74968437453376,44.89615858545304,40.48407173586528,68.64035162146885,3.6962836443649394,29.483963705517446,3.1195049838511144,0.0033589618714650474,0.5386797784650326,0.020210498366885717,6.415652749468484,0.0012512420953644647,1.1351500882042779e-05,0.003031441648271349,11.440502288379669,0.0
2023-05-07,94.76562333650378,96.59404399751874,76.71108054286745,33.0964865630277,57.186660243790946,2.9303014005862345,26.324148062715533,67.19465070407867,8.771067268288135,22.31089672659238,9.739228697808581,18.612258004724715,1.1933146817760998,0.0002886846182081435,0.0010788600463337368,11.276875354295838,0.0
2023-05-08,66.10374076363881,62.57996802225748,51.8823474478107,22.23788090765847,81.6949978647073,2.073752549209594,35.29313138118902,1.9818295918766657,4.74383981174257,0.001006023088693619,5.254655817756388,6.866505365458595,0.6706412896982828,5.671393341488309e-06,5.102785799238417e-05,11.183431181179683,0.0
2023-05-09,50.80162633800084,62.466191579962846,51.43604765246922,2.2046161427964104,88.90950447135926,0.0027410084923108415,39.47030818527064,1.933094389149348,0.0051101471877098075,0.003317134131590525,0.03791467112647162,6.133628123508029,0.0006287639623218112,6.057632234361437e-06,0.0005010293134053547,11.176032625120481,0.0
2023-05-10,60.24925910854128,35.54678777691014,49.93885187486437,20.455612645272147,86.36713911323228,6.7485961932478995,36.092439689814256,1.954374558491707,0.0029158550008138028,0.0008169898188114165,0.026369619267516665,2.254524579304589,0.0009433279466629027,3.3642548984951443e-06,0.0016272919646898908,11.205074530080157,0.0
2023-05-11,70.60958840383954,68.51148221487131,65.13515490024143,2.221125401494768,85.24862672435128,10.398208861804537,35.96413483787537,1.9968777430152893,23.72467246355481,0.00029428287188212074,26.837568889721766,4.610722396034665,3.289031708128453,4.03191974427965e-05,0.015436054882208505,11.254525532670021,0.0
2023-05-12,48.843139351861744,49.350639008577126,48.457528816057845,2.233391265388065,81.3947073374049,0.003408694700929854,34.83777542997995,1.9586275212113065,0.0024712309720781116,5.374601801236471e-05,0.02014064146465725,9.463800751910739,0.0005274504730436538,6.389206780327691e-06,0.0005265795678562589,11.366934711274308,0.0
2023-05-13,41.20172289183723,49.07565117479961,42.93337408729977,2.250319738207923,68.27959694473583,0.004529444498750898,29.294377504127823,1.9534674184974037,0.0022486741169293724,5.625948150952657e-05,0.017785196802086303,10.638347003775703,0.0006731288006570605,3.1265107790629065e-06,0.00010480047093497382,11.39939537196901,0.0
2023-05-14,42.996874966729486,47.31411736135694,40.33976352795494,2.2571834468481278,60.74901532467842,0.017614532495604622,25.946263727389972,1.9610163363472624,0.0024168105088339916,4.786551356315612e-05,0.019497441631158196,14.998102385461591,0.0006112466947237651,0.0,0.0010181948248545328,11.369997029778164,0.0
2023-05-15,50.160868309661026,52.09555727568733,48.89388404756334,2.230860621664259,83.0278847505506,0.01713321736547682,34.27873848233222,1.9572570904938382,0.0027632379539807637,0.00019203566273053485,0.022431064632468755,5.370252465245989,0.0008344593813684251,5.814950731065539e-06,0.0,11.35124634636455,0.0
2023-05-16,66.65454133179983,62.17236928504097,53.901773461712736,14.013826746684181,78.49707477363586,1.2905930760063065,34.63862514171918,3.3084458208306624,11.549966885015962,0.5445295607018471,12.598748569754232,3.960489235026041,1.6780118205987082,3.093671984142727e-05,0.0,9.042081208459539,0.0
2023-05-17,47.653707866191866,52.374830848448006,45.44375181018193,2.217290374062855,76.911022069486,0.006087811631096735,35.22448832180976,1.9447235838810606,0.002680498679214054,0.0001331684879461924,0.02398913198365105,6.542412079694536,0.0010670943763520983,5.690001381768121e-06,0.0,11.308473667821357,0.0
2023-05-18,76.34872527685377,65.27336783596462,54.62125208719889,28.846795010579427,84.09838985452653,2.717527547224893,34.73829670598189,2.000253411784172,8.111260065172779,0.00019172159473101298,9.12460591114786,10.514630682568022,1.1602347232015928,1.3890893194410536e-05,0.0,11.362383453496031,0.0
2023-05-18,76.34872527685377,65.27336783596462,54.62125208719889,28.846795010579427,84.09838985452653,2.717527547224893,34.73829670598189,2.000253411784172,8.111260065172779,0.00019172159473101298,9.12460591114786,10.514630682568022,1.1602347232015928,1.3890893194410536e-05,0.0,11.362383453496031,0.0
