Time Bucket,1-Mains_A,2-Mains_B,3-Mains_C,4-Air Conditioner-Evap Comedor,5-Air Conditioner-Evap Pasillo Familiar,6-Air Conditioner-Comp Sala Familiar,7-Air Conditioner-Comp Rec Principal,8-Air Conditioner-Comp Sala Familiar,10-Air Conditioner-Comp Comedor,11-Air Conditioner-CompSala Den,12-Air Conditioner-Evap Sala Den,13-Air Conditioner-Comp Cocina,14-Air Conditioner-Comp Recm Esther Diron,15-Air Conditioner-Evap Rec Principal,16-Kitchen-Hornos,17-Computer/Network-Rack Sistema Inf.,18-Clothes Washer-Lavadora Secadora,19-Fridge/Freezer-Nevera Grande
2023-04-18,52.74958041722616,80.97804695514256,78.7972141731008,10.200974723969034,2.569050428875287,50.73322688199519,0.4224528227533234,13.50365651203447,12.567958970381948,23.2032542103892,1.424434099372758,0.6930231114501423,56.8024928071075,7.390740457178222,0.0,7.546458724297419,8.210736602289412,5.736162255134582
2023-04-19,64.4153448063829,76.03316605812921,81.34083337862651,12.30218510868788,1.25618172937976,44.273882940309036,27.415867795439294,20.368184705446296,10.478368698167532,20.325282296874256,2.766165414061281,5.702167087131076e-06,31.94531076186074,7.5321912321824485,2.0058807531992596e-05,7.603654452684192,8.8347566995377,5.910268077513376
2023-04-20,67.92876500367058,75.73443316957261,86.33914027526006,8.976226911220552,1.3672114011306233,43.70011745766242,24.285701522108717,20.98800965313912,10.9899954696997,28.41506553907606,2.1967750141702758,0.3067592745783594,34.92755465073665,7.466243574179542,2.8530893977122833,7.601210698225233,6.90879533258968,5.973857754149967
2023-04-21,75.43695592907375,86.21915281846788,97.24726150228713,10.887055093653997,1.4621533319052062,52.79132909231133,30.031962061179215,20.95749190828827,12.909262352848847,34.45112205245892,2.5972634747062795,5.835433218214247e-05,34.55827291445017,8.19223787694216,3.2985729423562686,7.717536275117662,6.556291062678231,5.836404083673688
2023-04-22,65.77731388453165,62.650354591674805,76.28111627684277,15.606198097347683,1.2710561095515884,57.209269678889385,26.4678982991306,3.213304017349084,16.0574130591223,19.03330159690698,1.9860887644351854,0.11833798167493609,31.164190392735804,6.255394907254641,1.4378658400641546e-05,8.445325676464504,3.0152411684661447,5.706834424813587
2023-04-23,55.23683162317911,72.27914578089397,63.86398363126543,14.166966930121314,1.6984275079459614,44.38998971628296,0.8910211679638756,9.893524195288022,12.568840533277193,22.884801759987145,1.415575658058855,0.0,42.57566025054217,6.655076522302893,0.0,7.654479281946818,9.323616175376044,5.660587627858056
2023-04-24,64.65096888301426,77.85350753855387,84.83942793429057,12.277436093405882,1.8625240398213598,45.26023743321683,30.089289312618572,12.86726211139573,10.989797922789784,26.43071107811768,2.661608146382703,0.3333438337198894,43.18420935698059,8.348123922090002,0.0,7.620567601343792,9.046731113355428,5.8389220085864615
2023-04-25,68.1626979989285,73.9378880941264,76.2778262524838,8.812163968450497,1.3749305205506746,36.109886587355675,26.7151123199757,17.095530899155403,9.551482398368519,31.575196675283912,2.303551884684033,0.0,35.47717934701707,7.2547537518212515,4.132350418302748e-05,7.608739853617349,7.716052184386783,6.195819182135264
2023-04-26,74.31488258393182,67.54713238245645,80.64522932050494,7.038650122940276,1.06800217316654,46.7180109845331,42.4570714794943,12.872224609389836,10.451207412451904,41.19004839823617,1.9991205728822283,2.9722380638122553e-06,23.600024923358752,7.9411018679873155,0.0008767109394073487,7.610216523626117,7.227275961185032,5.529859850247702
2023-04-27,69.03132374120077,77.62740585735745,74.33463596508874,5.9059342862314645,1.5002397335918745,50.30579984269486,14.025883721476923,8.557043432725537,11.816992388479182,42.131718000260726,1.4684204040657147,0.21963373816596138,37.26979712986019,7.748802421794997,0.0,7.617004365149602,7.643421731842889,5.357996771208445
2023-04-28,50.26453166321649,69.19603649617513,63.26298334972381,10.066524267622892,1.3654318865463468,43.748066368227555,0.4340557455076112,14.962085137598248,10.488637112022504,25.881103628648123,1.4483642589881682,0.0,36.20488899049678,8.258006384474173,0.0,7.692428664711847,5.94357924932374,6.175577320594789
2023-04-29,32.74205965289646,55.41897209289551,27.081922806209988,7.3675087492847435,1.1057623456120493,0.006402623800966475,0.44116866419262357,12.61497130821334,10.718487621087498,34.10103731622643,1.4698263454935285,0.0,26.86858395637989,4.824710205350188,0.0,7.712097722345989,3.011931323837704,5.009428395402697
2023-04-30,45.86445028202482,57.42210933495415,44.2543783713701,10.648921582064892,1.2138602944225731,12.917843006893264,13.978564709369872,12.914416630632346,10.87813417404148,25.329987905354773,1.8832164028141236,0.0,28.055475528495577,5.326801087929672,0.0,7.658517174690301,2.982154977207183,5.01288042307006
2023-05-01,62.3154916342502,69.36532557852851,61.08351486328125,10.92999136362897,0.9289797188218436,24.499007471772565,33.611368720632655,20.260531243559786,9.728830245305959,31.40973813959757,2.2821745887120564,0.9454447128634983,22.092009980164107,4.967789823173682,2.7845578723483614e-06,7.631202048238119,8.30226720671548,5.234644232470194
2023-05-02,88.35274748740302,83.28209614529081,91.85552426760354,8.331207172815006,1.4456030810130964,53.08238599808137,35.63362782258325,6.50303079252349,12.669014802121056,55.6083764240951,2.3384506165854138,8.458191023932562e-06,35.942917387716506,9.507351200271714,2.3415248394012453e-05,7.5724151897939045,8.64087218380822,6.0507345231649605
2023-05-03,90.40319265255398,91.82372223766752,101.1494227673679,12.663480403332445,1.3982095671182209,45.16322854360793,50.64326931586398,28.695775541560657,9.691554876584213,40.670045463128886,2.8845868202898233,0.5315600360568364,39.269764787581494,8.37252664537774,0.0009041961171891954,7.6209949708641895,8.764343845639758,6.693375851260291
2023-05-04,90.82683777209812,82.60217304450143,107.18888025803459,9.384179738491373,1.4229742501184675,45.10896970391062,37.49102443385283,21.576435321335797,8.938420437222586,31.57898731600099,1.8092046244261002,21.18975321398126,34.345749583695465,8.579895773823258,13.309859748738608,7.621217413711549,8.486582090059915,6.5040320900154125
2023-05-05,100.49799016759238,85.49362710400051,103.05443127977586,6.248934462517899,1.8440954459812906,61.95353369234642,47.595535672529806,8.211861023063657,11.26722706253158,62.70316655341996,2.232425913697084,5.878572993808322e-06,41.90682582731617,9.51496369113763,2.36188258333736,7.568341487409803,8.892360919395024,6.268646109265221
2023-05-06,97.2279482427809,76.63941972476536,84.1477754906506,3.8436779507761534,1.058417581372526,67.38854871298417,31.833261938566885,7.3623706152248385,12.121190541788735,68.42842971656933,1.8311516032454707,0.0,24.191898470350107,9.457710525345803,0.0003987227929963006,7.596335485848321,3.1000746786202322,5.57480075808631
2023-05-07,89.1190522019789,73.03601338701036,75.30679354457008,3.7208636077896746,1.0244037043099934,44.110204414567946,39.62738612990829,6.299171393579113,12.160253571237458,59.8375496744646,2.493988579099444,0.0,22.302016595554882,7.35194519927687,2.837183740403917e-06,7.5860206866624615,9.48179522131178,5.570877632507749
2023-05-08,84.7140553554789,78.53631544425117,77.08780420163897,2.5939408299631546,1.350383512312836,51.83900392917343,25.15088126360257,7.986202977393999,11.672697578231759,66.80617836147626,2.0989521942149265,6.1727298630608456e-06,33.210084261475146,7.006285002854137,3.0160910818311905e-05,7.590848003260295,9.033313862258064,5.93970207505968
2023-05-09,83.68789812701753,82.26620271107993,81.63539804636638,3.5875047858235574,1.4082584001657699,41.374657232290645,31.169850845355192,12.88660139024284,11.232673262799052,65.08655516955932,2.5729784836506844,0.20077874284532335,35.20810952630891,7.493161191156442,8.640018569098579e-06,7.600124047207304,9.31057973300298,6.474138152353499
2023-05-10,78.60578846566095,83.31764637586807,85.35257765885248,6.01520382599301,1.6968365474552578,38.32577297944439,28.321657622040913,12.216927898544998,10.967505286326674,48.61266816518942,2.433131188280847,0.24195219011094837,41.92369671869066,7.283424397318892,1.786479628783332,7.619969783363872,9.628496557599705,5.7524657848782015
2023-05-11,81.9094221826426,91.64877355000812,100.7264797157796,4.72687121491035,2.7121613195970333,44.79303643902461,29.324215460561124,17.73765926349958,9.997605386129486,47.2634298608266,2.080076839722527,1.1640417575836182e-05,55.77046068020186,7.896121032482783,0.0,7.602370843963625,9.378742023735047,5.730814168489246
2023-05-12,75.23778909295825,81.68476195226036,93.79447838660347,11.983329512167769,1.7335071115366618,43.439508508490995,41.170023400636794,29.789320759588087,6.91913372424894,23.510043765634432,2.53311780951235,8.646606074439155e-06,38.11015179871983,7.068273042393789,2.783719698588053e-06,7.602190618286133,9.02925818260405,5.64979628777186
2023-05-13,60.15770983796013,92.72067873998643,102.53441018094489,14.816092283106116,2.853547014038299,41.72288515471989,23.716428010014962,51.34029413441101,6.610698835645252,6.984715135846669,1.6568093203020093,0.001529141065809462,57.25925935368009,6.037157078205479,3.3621740800367466,7.287745672849283,3.3531823727734893,4.850761011902492
2023-05-14,83.5926220050727,93.03071243528578,109.35209293669807,9.34983783893638,2.8220997277447917,60.371882514428556,42.5748613377028,23.21625908671935,9.823209956767293,36.15358626857917,1.926830727500916,2.5205967458767367,58.652801598867825,7.279088602124057,0.0,7.4814543280876995,10.683136213391624,3.3841629510577524
2023-05-15,76.85505653037178,95.80479250427246,90.01988197255875,4.514498518593841,3.264323756760756,15.587524857898815,31.861840651541286,9.323567249254387,11.438872826602196,49.503167638812585,1.7941723364141255,0.0,66.23883848486052,4.676828236536979,2.8277076615227593e-06,7.530558654700385,8.561079791048897,3.4896926849492393
2023-05-16,70.49856736464608,84.47533044267442,80.95643471496159,5.779790454766749,2.0830804966052368,22.35901414846261,27.619422840697496,17.644378036639957,9.328707968362174,43.4939158837986,1.4658407689004476,0.0,43.60479851706928,5.154179998703797,0.0,7.5567923367055245,8.3469166527515,5.130360766652425
2023-05-17,63.18781422086927,91.04172553724501,76.20679228934392,3.84408616973824,3.3383479208294546,23.67971440611098,3.8984640007760794,6.74467973342922,12.26543186638567,58.64649353311989,1.3784484667476018,0.14572638982137043,71.34776669692992,5.262368853182263,0.0007925553237067329,7.570363499584197,8.150971699781417,5.116091212679545
2023-05-18,67.51813451319377,77.78637446027969,78.76353968525356,6.622379127846296,1.6897309664021594,64.30674377320977,6.3927726069582835,12.309206165262594,10.941049738749129,36.28310625680923,1.2407629913454583,0.0,47.03771686852455,10.149431700544625,8.569038444095188e-06,7.539316930304634,6.743780322444705,5.386968425564235
2023-05-18,67.51813451319377,77.78637446027969,78.76353968525356,6.622379127846296,1.6897309664021594,64.30674377320977,6.3927726069582835,12.309206165262594,10.941049738749129,36.28310625680923,1.2407629913454583,0.0,47.03771686852455,10.149431700544625,8.569038444095188e-06,7.539316930304634,6.743780322444705,5.386968425564235
2023-05-19,69.84844396182591,79.87328342951457,68.85007909111872,4.230480757760737,1.3953945902175373,47.70366451048533,12.783319988635908,15.577491683254506,9.595329959486593,54.33091893899601,1.1642440346307223,0.3098604197353787,35.570793848119315,8.30416752622207,0.000960307687388526,7.536513656608264,7.448352757530211,5.232623844767675
2023-05-20,64.59799062594944,69.14321602927315,74.06437620615641,7.611587982215087,1.251750419306225,68.32750186870946,10.005695123980312,21.35508285646862,9.739084441165923,35.25535108303785,1.1304710184378093,0.0,29.272009780013825,9.592654404312768,1.442986912197537e-05,7.52901584868537,2.9781317313925424,5.055327247223323
2023-05-21,61.36254450722588,66.37220615578545,63.69347826260884,6.867387735447618,1.3685920697408251,43.08983861283991,10.65152833399852,3.3785668395847748,12.689382664553321,35.70085958034065,1.414404366278648,0.05172695224338108,34.54541790947914,7.006225657210616,1.4686249627007378e-05,7.4970018487209735,5.440301779527665,5.784677122895982
2023-05-22,79.7043997946506,76.18065945575289,91.32670332829792,14.450501583439245,1.3243054475376341,43.508707678242274,40.904195535415276,15.16434891536633,10.400725345708263,16.248838584955003,2.8233925779694986,1.305665244113869,30.206083085208473,7.923243611892858,0.0010687388377719456,7.486275650363497,9.689237241730162,5.875235929083294
2023-05-23,76.57904613819545,87.10561194293552,99.82142363276587,9.584612449325459,2.312137158850299,32.653359625338446,41.02159992851072,15.462529418830606,10.16413790262805,32.52292010845237,2.135636282012463,3.595127186542352,46.52804489904297,6.129252816953394,3.931703028041257,7.481721441413032,9.088476234392592,6.376179994284312
2023-05-24,83.22064647706773,95.98624307532418,116.21435953854876,15.756802990526356,2.9240257156761493,34.71510222533702,22.92005337828001,15.284129859873719,10.679334208193884,26.292045769403778,1.6827689997341897,12.21647484669712,57.379718015415406,6.7395980268663855,8.724331183199617,7.501655206565857,9.251764732373557,6.128300371424357
2023-05-25,71.43139435870701,90.57080109391954,93.62611419457329,9.723372602002355,3.1232492174106166,39.108126646181205,41.43070199922826,23.757247283361497,8.016345791173247,23.31680286511315,2.12881546696186,0.7371418305545383,60.28885920970175,7.5252195399385045,0.00022995779302385118,7.544036096844143,9.712168389214408,5.93762617363188
2023-05-26,94.19845705847848,110.91812262268063,140.5124882495456,18.1017620831675,2.8176099492051874,44.675301054180984,27.408846565820376,38.28591672062291,10.723920393934254,25.48686855374972,1.3570016270160674,31.601836261536018,51.1286906807465,7.105401268957719,17.995413257874908,7.468477557720607,8.135725686619018,5.39896830435223
2023-05-27,83.4718001261563,83.93379539428712,91.07687884757148,11.403852371287611,2.7793140147781368,40.216947356841295,33.86324272604465,1.6019411303204965,13.699169082434445,36.661991117570125,1.8691389519932533,1.1272712826538085,56.15631567118381,6.548482392796941,0.6509570882717768,8.099075642123752,4.272976177825928,5.1463938335339225
2023-05-28,79.55424423926459,68.80517282033284,68.76575070402356,6.058327517454891,0.842407209260199,43.56314787844605,31.382183646987276,2.6739249308196706,13.173485364690885,41.719686731702474,2.0241892051643795,0.0,23.37917493494722,8.001114621177779,0.0,8.907985545628865,8.076071455226474,5.1465735761038465
2023-05-29,81.08866893525864,75.12310276809691,84.02768589632247,6.890849450847307,1.3314278738056289,52.04042062039799,29.99166103651179,3.20522267501725,13.109335262486407,41.663099199608695,2.2281166323706842,0.33029235035445953,31.25920170138783,8.870986872888142,0.0,7.533009686330161,9.294517083592945,5.149005982973311
2023-05-30,70.65294180345322,78.91035561328464,90.24137585878161,10.870016683943536,1.626886548840205,36.3336037846989,32.011232220842835,14.710687137944435,10.87324908268187,23.277020538462537,2.3088859240576958,1.1359429359436035e-05,39.7645174884669,6.777766672969659,0.0,7.527474097832574,7.76245013771905,5.327898687655131
2023-05-31,68.95079924346078,81.15634118515015,94.10858466048771,14.95137055733495,1.8257029617680447,51.072425557580516,29.83114940824854,27.557146818884217,7.171637649918925,9.356885698338615,2.002788978287114,1.0120582442410786,43.522406818059814,8.594531418712934,2.5970812108781604e-05,7.5460807810295965,9.659922194171482,5.696522120465174
2023-06-01,62.60341417882284,92.07625289781357,88.21684231687756,14.836492468478678,3.201011459783448,27.047137995553552,26.391933649939165,21.072234850480026,8.753328140853776,10.27700930704541,1.6450319252763852,1.6189821717325847,63.31808519573741,6.32837748058743,0.004315786443551381,7.555721497734918,10.256042865113152,5.833475851900314
2023-06-02,69.72947774907429,93.63217291015626,104.25913452707927,17.245692834118472,2.780294136974017,36.76244246813669,49.65808969022565,30.286196059020096,7.0407951651480465,6.966124054730204,3.07919531601429,3.521767196689182,58.50150693177912,7.541412878015043,3.941872222206857,7.557075364896985,9.989673700728948,5.886855331075456
