Time Bucket,1-Mains_A,2-Mains_B,4-Air Conditioner-AC Der. Altar,5-Air Conditioner-AC Izq Altar,6-Air Conditioner-AC Fondo Room,7-Air Conditioner-AC Sankey Kids,8-Air Conditioner-AC Hisense Kids,9-Sub Panel-Tab. Toma Black,10-Sub Panel-Tab. Tomas Red,11-Sub Panel-Tab. Media Red,3-Mains_C,12-Sub Panel-Tab. Media Black,13-Sub Panel-Tab. Light 480v Yelow,14-Sub Panel-Tab. Luces 480v Brown
2023-09-21,11.497133243893517,11.62851875813802,4.502926933725145,0.2722858855144183,8.984070254764557,10.58473202471733,1.7493442397925587,1.351332237196631,1.973679991639588,1.843659257574346,,,,
2023-09-22,10.206553376517826,11.377231122576395,12.046846883299086,7.544279462121327,4.6818392098715576,6.107123820230696,1.506410443218549,0.6343857972802057,0.6955789408090379,1.3415048770833016,,,,
2023-09-23,3.124964248227013,4.302606744202507,4.716858781500923,0.122305048787064,6.421510484483505e-05,1.2986279785897996,1.532208384610282,0.4150181108343601,0.3158294517909156,1.4043963724882074,,,,
2023-09-24,45.15516870704544,42.81721628058965,37.47128896436479,33.26325491435368,27.06905988791095,28.413498235024345,2.06354342278772,4.111488251518011,5.490459192259046,1.4102822288172778,,,,
2023-09-25,2.296284093093872,3.7902706186760793,4.049614209471808,0.0,0.0003609883647494,1.106433678820928,1.7784388796909654,0.0,0.0,1.3600569208180904,,,,
2023-09-26,2.2745188234562344,3.825307054672241,4.105756607517665,0.0,0.0,1.1105187536737653,1.7843867587123976,0.0,0.0,1.482032501195272,,,,
2023-09-27,13.13978182685534,14.249458482846157,10.862432527539992,7.372925753934647,9.734430876525243,11.025881162830986,2.2114953529098296,0.8621389319780138,0.880014651866489,1.3479157646842803,,,,
2023-09-28,2.2464143974452546,3.861671444049412,3.961721046214634,0.0,0.0,1.5720019972080654,1.5351871268637975,1.6504993703630237e-06,0.0,1.578864186962048,,,,
2023-09-29,2.2782666701454586,3.849750659908718,3.978374144003127,0.0,0.0,1.5826908887534672,1.481357626376417,1.5230006641811794e-06,0.0,1.5158605306025348,,,,
2023-09-30,15.14377449059804,16.334113158594764,13.678288254623412,9.178587702644135,10.687321263553304,11.94796935126305,1.6760315706486173,1.1296947508939108,1.0553452064641318,1.374933636947605,,,,
2023-10-01,23.5042307614496,23.67321611930847,24.66568123948416,21.35242240495549,12.68631296345949,14.288319756904706,2.0027428139694536,1.2450896926678552,1.572871230600145,1.485452419402732,,,,
2023-10-02,18.97676417969598,19.47976512632369,25.82340165281932,21.810093946612145,3.0557350574146374,4.464970982908673,1.496296681600941,1.510855319551097,2.0743113084440763,1.3220624713554645,,,,
2023-10-03,2.3265762592082555,3.898026325215234,4.057890249608358,0.0,0.0,1.5806646495109136,1.4927455051477747,0.0,0.0,1.4171243157480822,,,,
2023-10-04,5.519667238135869,8.729153521247442,7.460361723183527,3.5949960375213625,2.0077740167284013,3.510018579113219,1.5054761991678345,0.2701515201294422,0.2527364690123664,1.368243201571968,,,,
2023-10-05,2.3111204676278434,6.674157575759889,4.035110483818055,0.0,0.0,1.5823453108861711,1.674952532662551,0.0,0.0,1.416891112093528,,,,
2023-10-06,11.746513570571471,13.498633903859456,4.701056077278984,0.0068375820414225,9.997556831233236,11.30918646673732,1.4757972401576571,1.3074254409874808,2.143698239116801,1.699738444147375,,,,
2023-10-07,11.064375156041253,10.93506124259313,3.7769224677488538,0.0,10.03659663138787,11.411551834317317,1.452525409939289,1.1809026243779392,1.5855051909716926,1.3263769376688532,,,,
2023-10-08,15.297968036972684,17.826145865915095,24.8030340511873,16.816083722797497,1.2357078049114014,3.0240494304996064,2.135491470152537,1.1714586228240862,1.4661909952788883,1.1255501646256447,,,,
2023-10-09,2.3274799325476754,7.664741144290499,11.735517708477442,0.0,0.0,1.5832457625314924,1.439733487039407,0.0,2.89917786916097e-06,1.4146110056067838,,,,
2023-10-10,2.28645897825665,7.677673887600369,11.76962974017673,0.0,0.0,1.5870763290235732,1.4279167393589025,0.0,1.7176780435774062e-06,1.526496468390094,,,,
2023-10-11,2.3004630356237628,6.110119964925977,8.59784729303148,0.0,0.0,1.5857523237864175,1.4286355554215109,0.0,0.0,1.4887507367595032,,,,
2023-10-12,5.43154695851538,6.947402441018422,7.523031516138712,3.555107188996209,1.73361643055439,3.2313988216834604,1.7084260420905215,0.1761237441190083,0.1958309537352456,1.5173030764816868,,,,
2023-10-13,2.2367061549780103,3.917733353129493,4.04469209174686,0.0,0.0,1.5783893742190465,1.548564481454955,0.0,0.0,1.6746608826714091,,,,
2023-10-14,10.273281914972728,11.96375011666616,13.656576969704098,8.645316359680493,5.721207516831291,7.118430747618147,1.358058691219489,0.0477471594177352,0.6133156791122755,1.4699544642742477,,,,
2023-10-15,21.783242105465995,21.79740176472769,18.73189299103208,15.327519461045794,13.218834593101075,15.012415805921558,1.9275847830658488,1.3972963818528916,2.092718436937729,0.918512504159212,,,,
2023-10-16,2.849680763821072,3.981362398747338,4.037623825191921,0.0,0.0,1.5825637602848477,1.681050389388932,1.5213718679216172e-06,0.0,0.0,,,,
2023-10-17,2.870819121858808,3.891729215655857,4.053104692887199,0.0,0.0,1.5926018526109058,1.4856241197586058,0.0,1.4486342006259497e-06,0.0,,,,
2023-10-18,12.396742632196217,12.218361365038552,4.509544090029399,0.1664313374294175,11.171849885092312,12.451959621511037,1.474380793896251,1.2896921682654487,1.7879692751501666,0.2381181829441918,,,,
2023-10-19,2.869570461228689,3.963337232964834,4.049913257492913,0.0,0.0,1.592297160047955,1.6380013935632174,0.0,0.0,0.0,,,,
2023-10-20,2.875106884098053,3.8865163151698647,4.05056089934667,0.0,0.0,1.5944305795182123,1.4791681829852528,1.4661296208699544e-06,0.0,0.0,,,,
2023-10-21,12.818147849488788,13.777814563742744,14.092819502800836,11.53905990592824,6.47803248097976,7.867426781609852,1.42305924820741,0.7642743069267273,0.7050558891465929,1.4114920298258465e-06,,,,
2023-10-22,17.86788305971145,18.267130897833507,15.620811267742582,12.484313467746311,11.539246212829749,12.874683789490597,1.666323067161242,1.199109547123379,1.6494470243438084,0.3230322217932012,,,,
2023-10-23,2.849099764908684,3.868026098993089,4.033377863354153,0.0,0.0,1.578568557748795,1.477543858555158,0.0,1.422289742363824e-06,0.0,,,,
2023-10-24,2.8722682362302137,3.8867474952973255,4.046495182571411,0.0,0.0,1.5899788989734651,1.4870051409573022,0.0,0.0,1.4975424607594806e-06,,,,
2023-10-25,2.8682474773449376,3.97392050974528,4.042759288991292,0.0,0.0,1.5865500280125937,1.670644454489814,0.0,0.0,0.0,,,,
2023-10-26,2.872868765765296,3.887718157759772,4.047068013742235,0.0,0.0,1.5903931535911562,1.488992926931646,0.0,0.0,2.919136948055691e-06,,,,
2023-10-27,2.852753126123217,3.863501099931929,4.031070985166761,0.0,0.0,1.5780790343983968,1.4718062623778978,0.0,1.553483009338379e-06,1.5367429786258274e-06,,,,
2023-10-28,2.878105803714329,3.895222067637973,4.086522369181314,0.0,0.0,1.5902037828413642,1.4617588270915878,0.0,2.9872114128536646e-06,4.62510797712538e-06,,,,
2023-10-29,21.653043005164463,21.606598723549315,20.686647825202943,17.03773032266829,12.086291759439838,13.510397451531096,1.8750130554620423,1.3488421481515305,1.700098787854645,0.2594368766135639,,,,
2023-10-30,2.875828620936076,4.6297012381320535,5.464619939002992,0.0,0.0,1.592192531501982,1.5595901745125982,0.0,0.0,2.9681396484375e-06,,,,
2023-10-31,2.851100456608666,4.627844937383864,5.401154203266568,0.0,0.0,1.577562961352666,1.6344048465267818,0.0,0.0,1.4309144020080566e-06,,,,
2023-11-01,2.8441740716171267,4.556465031288995,5.433519434594047,0.0,0.0,1.5750685957495372,1.4651272603935668,0.0,0.0,1.4339858955807155e-06,,,,
2023-11-02,2.874282527005937,4.563314371371798,5.450769748857288,0.0,0.0,1.5930592099359298,1.4400515210212597,0.0,0.0,1.528899139828152e-06,,,,
2023-11-03,13.784572788828442,14.659344269185327,12.36216982150186,6.925965348564784,10.462059574417804,11.748477015602296,1.6127417698241715,0.7061224108081393,1.0537724973192475,0.2127107775043116,,,,
2023-11-04,2.869349633556241,3.810620262276597,3.93170239012398,0.0143846424018012,0.0,1.5907598201561266,1.410370976043664,0.0,0.0,3.265982336468167e-06,,,,
2023-11-05,21.003798625082435,20.24252137052112,17.92235184009975,14.769465231174893,12.557808106155925,14.03452168939696,1.6356669061424998,1.3121387160555522,1.9350935325643752,0.3344628963600264,,,,
